id,sampn,perno,tripno,MODE_G10,NSUB,StopAreaNo,date_time_origin,lon_origin,lat_origin,date_time_destination,lon_destination,lat_destination
0,6003672,1,3,3,0,,2008-06-01 18:00:00,-73.9506567209,40.8057838051,2008-06-01 19:15:00,,
1,6003672,1,4,3,0,,2008-06-01 19:30:00,,,2008-06-01 20:05:00,-73.9571850756,40.8174103767
2,6003672,1,5,3,0,,2008-06-01 21:30:00,-73.9571850756,40.8174103767,2008-06-01 22:20:00,,
3,6003697,1,1,10,0,,2008-06-08 13:00:00,,,2008-06-08 13:25:00,,
4,6003697,1,2,9,0,,2008-06-08 23:20:00,,,2008-06-08 23:40:00,,
5,6003697,2,1,2,1,1044.0,2008-06-08 08:00:00,,,2008-06-08 08:51:00,-73.9543847583,40.8006748184
6,6004164,1,1,3,0,,2008-05-11 16:30:00,-73.9028783371,40.858899812,2008-05-11 17:30:00,-73.8666721626,40.8745405771
7,6004164,1,2,2,1,1215.0,2008-05-11 20:45:00,-73.8666721626,40.8745405771,2008-05-11 22:00:00,-73.9028783371,40.858899812
8,6004183,1,1,7,0,,2008-05-04 13:00:00,-73.9115381988,40.8524246519,2008-05-04 13:45:00,,
9,6004183,1,2,8,0,,2008-05-04 14:30:00,,,2008-05-04 15:30:00,-73.9115381988,40.8524246519
10,6004203,1,1,1,1,1115.0,2008-09-14 15:08:00,-73.9585256312,40.7684672799,2008-09-14 17:45:00,-73.9061882147,40.8531461936
11,6004391,1,1,2,1,1029.0,2008-05-04 06:30:00,,,2008-05-04 08:00:00,-73.9399227377,40.8403259776
12,6004391,1,2,1,1,1028.0,2008-05-04 16:00:00,-73.9399227377,40.8403259776,2008-05-04 16:30:00,-73.9987713679,40.7398054065
13,6004391,1,3,1,1,1109.0,2008-05-04 17:00:00,-73.9987713679,40.7398054065,2008-05-04 18:20:00,-73.9704938412,40.7648407459
14,6004391,1,4,9,0,,2008-05-04 18:40:00,-73.9704938412,40.7648407459,2008-05-04 18:50:00,-73.9688865216,40.7612304683
15,6004391,1,5,9,0,,2008-05-04 19:10:00,-73.9688865216,40.7612304683,2008-05-04 19:20:00,-73.9672788763,40.7634825773
16,6004391,1,6,2,1,1115.0,2008-05-04 20:15:00,-73.9688865216,40.7612304683,2008-05-04 22:20:00,,
17,6004738,1,1,3,0,,2008-06-15 10:00:00,-73.9128359377,40.818216964,2008-06-15 11:00:00,-73.878213142,40.8215990776
18,6004738,1,2,3,0,,2008-06-15 18:00:00,-73.878213142,40.8215990776,2008-06-15 19:30:00,-73.9128359377,40.818216964
19,6004876,1,1,1,1,1012.0,2008-05-11 07:00:00,,,2008-05-11 11:30:00,-73.9170493625,40.8136164305
20,6005091,1,1,3,0,,2008-05-18 06:30:00,,,2008-05-18 06:45:00,-73.9071864451,40.846134718
21,6005091,1,2,3,0,,2008-05-18 16:00:00,-73.9071864451,40.846134718,2008-05-18 16:20:00,,
22,6005270,1,1,1,2,1131.0,2008-10-05 06:30:00,-73.9115381988,40.8524246519,2008-10-05 07:30:00,-73.9389997288,40.81376041
23,6005270,1,2,1,2,1041.0,2008-10-05 16:00:00,-73.9389997288,40.81376041,2008-10-05 17:00:00,-73.9115381988,40.8524246519
24,6005270,1,3,1,1,1131.0,2008-10-05 18:00:00,-73.9115381988,40.8524246519,2008-10-05 18:30:00,,
25,6005270,1,4,1,1,1126.0,2008-10-05 19:30:00,,,2008-10-05 20:30:00,-73.9115381988,40.8524246519
26,6005352,1,1,10,0,,2008-05-04 09:30:00,-73.9070268804,40.83151458,2008-05-04 09:45:00,,
27,6005352,1,2,9,0,,2008-05-04 12:30:00,,,2008-05-04 12:50:00,-73.9070268804,40.83151458
28,6005394,1,1,1,2,1211.0,2008-05-11 12:00:00,,,2008-05-11 13:00:00,-73.9642513905,40.7973300719
29,6005394,1,2,1,2,1191.0,2008-05-11 22:00:00,-73.9642513905,40.7973300719,2008-05-11 23:30:00,,
30,6005475,1,1,3,0,,2008-05-18 15:00:00,-73.9035021538,40.8512365467,2008-05-18 15:15:00,-73.9110459466,40.8468252074
31,6005475,1,2,9,0,,2008-05-18 18:30:00,-73.9110459466,40.8468252074,2008-05-18 18:40:00,-73.9110459466,40.8468252074
32,6005475,1,3,9,0,,2008-05-18 18:50:00,-73.9110459466,40.8468252074,2008-05-18 18:55:00,-73.9110459466,40.8468252074
33,6005475,1,4,7,0,,2008-05-18 21:55:00,-73.9110459466,40.8468252074,2008-05-18 22:15:00,-73.9035021538,40.8512365467
34,6005523,1,1,7,0,,2008-05-04 09:30:00,-73.8873809866,40.847222869,2008-05-04 09:45:00,-73.8795705516,40.842279958
35,6005523,1,2,3,0,,2008-05-04 13:10:00,-73.8795705516,40.842279958,2008-05-04 13:45:00,-73.8873809866,40.847222869
36,6005576,1,1,2,1,0.0,2008-05-18 10:00:00,,,2008-05-18 12:00:00,-73.898789013,40.8515610299
37,6005576,1,2,2,1,0.0,2008-05-18 17:00:00,-73.898789013,40.8515610299,2008-05-18 18:00:00,,
38,6005629,1,1,3,0,,2008-06-01 11:00:00,-73.9047405192,40.8481883291,2008-06-01 11:45:00,,
39,6005629,1,2,3,0,,2008-06-01 18:00:00,,,2008-06-01 19:20:00,-73.9047405192,40.8481883291
40,6005666,1,1,3,0,,2008-05-18 16:00:00,-73.8928911137,40.842571752,2008-05-18 17:00:00,-73.8987334242,40.8226300447
41,6005666,1,2,3,0,,2008-05-18 18:00:00,-73.8987334242,40.8226300447,2008-05-18 18:45:00,-73.8928911137,40.842571752
42,6005909,1,1,1,1,1213.0,2008-05-11 14:00:00,-73.8921990287,40.867847264,2008-05-11 14:45:00,-73.9487875193,40.8083402095
43,6005909,1,2,1,1,1194.0,2008-05-11 17:00:00,-73.9487875193,40.8083402095,2008-05-11 17:50:00,-73.8921990287,40.867847264
44,6005956,1,1,8,0,,2008-05-04 13:30:00,,,2008-05-04 14:15:00,-73.965558675,40.7824729194
45,6005956,1,2,8,0,,2008-05-04 14:30:00,-73.965558675,40.7824729194,2008-05-04 14:35:00,-73.9776728852,40.760778986
46,6005956,1,3,8,0,,2008-05-04 18:30:00,-73.9776728852,40.760778986,2008-05-04 18:45:00,-73.965558675,40.7824729194
47,6005956,1,4,8,0,,2008-05-04 18:55:00,-73.965558675,40.7824729194,2008-05-04 19:10:00,-73.9614251872,40.7772710873
48,6005956,1,5,8,0,,2008-05-04 20:15:00,-73.9614251872,40.7772710873,2008-05-04 20:40:00,,
49,6005986,1,1,3,0,,2008-06-15 14:00:00,-73.8936546222,40.8635138451,2008-06-15 14:45:00,,
50,6005986,1,2,3,0,,2008-06-15 19:00:00,,,2008-06-15 19:40:00,-73.8936546222,40.8635138451
51,6005993,1,1,3,0,,2008-05-11 09:30:00,-73.8936546222,40.8635138451,2008-05-11 10:15:00,-73.9035021538,40.8512365467
52,6005993,1,2,3,0,,2008-05-11 14:30:00,-73.9035021538,40.8512365467,2008-05-11 15:15:00,-73.8936546222,40.8635138451
53,6006129,1,1,7,0,,2008-05-04 10:30:00,,,2008-05-04 14:00:00,-73.9904586232,40.7374347364
54,6006129,1,2,8,0,,2008-05-04 15:00:00,-73.9904586232,40.7374347364,2008-05-04 15:45:00,,
55,6006140,2,1,2,1,1212.0,2008-05-18 15:30:00,,,2008-05-18 17:00:00,-73.9550035596,40.8115579131
56,6006140,2,2,2,1,,2008-05-18 17:15:00,-73.9550035596,40.8115579131,2008-05-18 19:31:00,,
57,6006413,1,1,1,1,1048.0,2008-06-01 07:10:00,-73.8972730947,40.8196743344,2008-06-01 07:45:00,-73.9387834149,40.8082913089
58,6006413,1,2,9,0,,2008-06-01 12:00:00,-73.9387834149,40.8082913089,2008-06-01 12:10:00,-73.9389997288,40.81376041
59,6006413,1,3,9,0,,2008-06-01 12:30:00,-73.9389997288,40.81376041,2008-06-01 12:40:00,-73.9387834149,40.8082913089
60,6006413,1,4,3,0,,2008-06-01 18:00:00,-73.9387834149,40.8082913089,2008-06-01 18:30:00,,
61,6006413,1,5,3,0,,2008-06-01 19:30:00,,,2008-06-01 20:15:00,-73.9216589327,40.8174004387
62,6006413,1,6,3,0,,2008-06-01 21:00:00,-73.9216589327,40.8174004387,2008-06-01 21:20:00,-73.8972730947,40.8196743344
63,6006487,1,1,3,0,,2008-05-18 08:30:00,-73.8857897643,40.8454012813,2008-05-18 09:15:00,,
64,6006487,1,2,3,0,,2008-05-18 15:00:00,,,2008-05-18 15:45:00,-73.8857897643,40.8454012813
65,6006489,1,1,10,0,,2008-06-22 16:00:00,-73.8827587292,40.8445408152,2008-06-22 16:45:00,-73.8854426836,40.8618853693
66,6006489,1,2,9,0,,2008-06-22 17:55:00,-73.8854426836,40.8618853693,2008-06-22 18:00:00,-73.8685022241,40.8550319873
67,6006489,1,3,9,0,,2008-06-22 22:00:00,-73.8685022241,40.8550319873,2008-06-22 22:30:00,-73.8827587292,40.8445408152
68,6006588,1,1,3,0,,2008-05-11 10:30:00,-73.8451998796,40.8858632233,2008-05-11 12:45:00,-73.8854426836,40.8618853693
69,6006588,1,2,7,0,,2008-05-11 17:00:00,-73.8854426836,40.8618853693,2008-05-11 17:35:00,-73.8451998796,40.8858632233
70,6006662,1,1,3,0,,2008-05-18 14:00:00,-73.8893065163,40.8407513378,2008-05-18 15:00:00,-73.9571850756,40.8174103767
71,6006662,1,2,3,0,,2008-05-18 15:30:00,-73.9571850756,40.8174103767,2008-05-18 16:15:00,-73.995388857,40.7546473458
72,6006662,2,1,1,2,1051.0,2008-05-18 09:00:00,-73.8893065163,40.8407513378,2008-05-18 10:00:00,-73.9571850756,40.8174103767
73,6006662,2,2,1,1,1024.0,2008-05-18 11:30:00,-73.9571850756,40.8174103767,2008-05-18 12:15:00,-73.9872962445,40.7475659419
74,6006662,2,3,1,1,1297.0,2008-05-18 14:00:00,-73.9872962445,40.7475659419,2008-05-18 15:00:00,,
75,6006662,2,4,9,0,,2008-05-18 17:00:00,,,2008-05-18 17:30:00,-73.8893065163,40.8407513378
76,6006809,1,1,3,0,,2008-08-10 11:30:00,-73.8450958715,40.8553761241,2008-08-10 11:50:00,-73.8455335028,40.8615381336
77,6006809,1,2,3,0,,2008-08-10 12:30:00,-73.8455335028,40.8615381336,2008-08-10 13:30:00,-73.8450958715,40.8553761241
78,6006921,1,1,8,0,,2008-05-18 08:30:00,-73.8306129349,40.8459823591,2008-05-18 09:00:00,,
79,6006924,1,1,2,1,1176.0,2008-06-01 04:00:00,-73.8336418609,40.7589783246,2008-06-01 04:52:00,,
80,6003697,2,2,2,1,1119.0,2008-06-08 16:20:00,-73.9543847583,40.8006748184,2008-06-08 16:45:00,-73.8931488355,40.8767911373
81,6003697,2,3,9,0,,2008-06-08 18:50:00,-73.8931488355,40.8767911373,2008-06-08 19:00:00,,
82,6003994,1,1,10,0,,2008-06-01 14:00:00,,,2008-06-01 14:05:00,,
83,6003994,1,2,10,0,,2008-06-01 15:35:00,,,2008-06-01 15:40:00,,
84,6004021,1,1,10,0,,2008-06-01 10:00:00,-73.9199763085,40.835204944,2008-06-01 10:05:00,-73.9199763085,40.835204944
85,6004021,1,2,10,0,,2008-06-01 10:30:00,-73.9199763085,40.835204944,2008-06-01 10:35:00,-73.9199763085,40.835204944
86,6004021,1,3,9,0,,2008-06-01 13:30:00,-73.9199763085,40.835204944,2008-06-01 13:40:00,-73.9199763085,40.835204944
87,6004021,1,4,9,0,,2008-06-01 14:00:00,-73.9199763085,40.835204944,2008-06-01 14:10:00,-73.9199763085,40.835204944
88,6004065,1,2,8,0,,2008-06-22 00:00:00,,,2008-06-22 00:20:00,-73.922525481,40.830460038
89,6004075,1,1,10,0,,2008-06-22 11:30:00,-73.922525481,40.830460038,2008-06-22 11:45:00,-73.9110459466,40.8468252074
90,6004075,1,2,9,0,,2008-06-22 13:00:00,-73.9110459466,40.8468252074,2008-06-22 13:20:00,-73.922525481,40.830460038
91,6004090,1,1,8,0,,2008-06-08 10:00:00,-73.922525481,40.830460038,2008-06-08 11:30:00,-73.8044412228,40.8716505359
92,6004090,1,2,8,0,,2008-06-08 16:30:00,-73.8044412228,40.8716505359,2008-06-08 17:00:00,-73.9089392967,40.8605378245
93,6004090,1,3,8,0,,2008-06-08 17:10:00,-73.9089392967,40.8605378245,2008-06-08 17:30:00,-73.9072913539,40.8796596967
94,6004090,1,4,8,0,,2008-06-08 17:35:00,-73.9072913539,40.8796596967,2008-06-08 18:00:00,-73.9462503351,40.8383424678
95,6004090,1,5,8,0,,2008-06-08 18:10:00,-73.9462503351,40.8383424678,2008-06-08 19:00:00,-73.922525481,40.830460038
96,6003567,1,1,3,0,,2008-07-06 10:30:00,-73.9122979613,40.8237637229,2008-07-06 11:15:00,-73.9459971889,40.8341157573
97,6003567,1,2,3,0,,2008-07-06 18:00:00,-73.9459971889,40.8341157573,2008-07-06 18:45:00,-73.9122979613,40.8237637229
98,6003610,1,1,1,1,1138.0,2008-05-11 10:00:00,-73.9258456425,40.8090839456,2008-05-11 11:30:00,,
99,6003610,1,2,1,1,1391.0,2008-05-11 21:10:00,,,2008-05-12 00:30:00,-73.9258456425,40.8090839456
100,6003672,1,1,3,0,,2008-06-01 09:00:00,,,2008-06-01 10:00:00,,
101,6003672,1,2,3,0,,2008-06-01 13:30:00,,,2008-06-01 14:30:00,-73.9506567209,40.8057838051
102,6006924,1,2,3,0,,2008-06-01 13:19:00,,,2008-06-01 14:50:00,-73.8306129349,40.8459823591
103,6007072,1,1,1,1,1064.0,2008-06-08 13:00:00,-73.8611563468,40.8516056994,2008-06-08 14:15:00,-73.992398827,40.7294243953
104,6007072,1,2,1,2,1008.0,2008-06-08 17:30:00,-73.992398827,40.7294243953,2008-06-08 18:45:00,-73.9280501222,40.8614994077
105,6007072,1,3,3,0,,2008-06-08 19:50:00,-73.9280501222,40.8614994077,2008-06-08 21:05:00,-73.8611563468,40.8516056994
106,6007108,1,1,3,0,,2008-06-01 19:00:00,-73.8635339953,40.8534922114,2008-06-01 19:15:00,-73.889220829,40.8580052025
107,6007108,1,2,3,0,,2008-06-01 21:00:00,-73.889220829,40.8580052025,2008-06-01 21:20:00,-73.8635339953,40.8534922114
108,6007108,2,1,3,0,,2008-06-01 08:30:00,-73.8635339953,40.8534922114,2008-06-01 09:00:00,-73.8754766998,40.8577435599
109,6007108,2,2,3,0,,2008-06-01 13:00:00,-73.8754766998,40.8577435599,2008-06-01 13:15:00,-73.8849825332,40.8564211294
110,6007108,2,3,9,0,,2008-06-01 13:35:00,-73.8849825332,40.8564211294,2008-06-01 17:35:00,-73.8635339953,40.8534922114
111,6007140,1,5,1,0,,2008-05-25 01:00:00,-73.9665329874,40.8057120515,2008-05-25 01:30:00,-73.855700288,40.8517064876
112,6007176,2,1,3,0,,2008-09-07 06:00:00,-73.8648212528,40.8375404502,2008-09-07 07:00:00,-73.8450958715,40.8553761241
113,6007176,2,2,3,0,,2008-09-07 16:00:00,-73.8450958715,40.8553761241,2008-09-07 16:45:00,-73.8854426836,40.8618853693
114,6007176,2,3,3,0,,2008-09-07 19:00:00,-73.8854426836,40.8618853693,2008-09-07 20:00:00,-73.8648212528,40.8375404502
115,6007242,1,1,3,0,,2008-05-18 07:45:00,-73.8521098091,40.8323574978,2008-05-18 08:20:00,-73.9165131605,40.8263065195
116,6007242,1,2,3,0,,2008-05-18 12:00:00,-73.9165131605,40.8263065195,2008-05-18 13:15:00,-73.922525481,40.830460038
117,6007242,1,3,1,2,1126.0,2008-05-18 15:00:00,-73.922525481,40.830460038,2008-05-18 17:00:00,-73.8521098091,40.8323574978
118,6007265,1,1,3,0,,2008-05-18 10:00:00,,,2008-05-18 10:20:00,-73.9395309503,40.8210134692
119,6007265,1,2,3,0,,2008-05-18 17:00:00,-73.9395309503,40.8210134692,2008-05-18 17:20:00,,
120,6007267,1,3,8,0,,2008-05-04 02:00:00,-73.9823535094,40.7623458099,2008-05-04 03:45:00,,
121,6007352,1,1,3,0,,2008-05-18 05:00:00,,,2008-05-18 05:30:00,-73.8360597548,40.8612393716
122,6007352,1,2,3,0,,2008-05-18 13:19:00,-73.8360597548,40.8612393716,2008-05-18 14:00:00,,
123,6007352,1,3,3,0,,2008-05-18 14:25:00,,,2008-05-18 16:00:00,-73.8936546222,40.8635138451
124,6007352,1,4,3,0,,2008-05-18 22:00:00,-73.8936546222,40.8635138451,2008-05-18 23:00:00,,
125,6007389,1,1,10,0,,2008-05-04 09:45:00,,,2008-05-04 09:50:00,,
126,6007389,1,2,9,0,,2008-05-04 11:00:00,,,2008-05-04 11:10:00,,
127,6007497,1,1,8,0,,2008-06-15 14:15:00,-73.9118389522,40.8849080469,2008-06-15 14:30:00,,
128,6007497,1,2,8,0,,2008-06-15 14:32:00,,,2008-06-15 15:00:00,,
129,6007497,1,3,8,0,,2008-06-15 15:10:00,,,2008-06-15 16:15:00,,
130,6007497,1,4,8,0,,2008-06-15 19:30:00,,,2008-06-15 21:00:00,,
131,6007497,1,5,8,0,,2008-06-15 21:03:00,,,2008-06-15 21:30:00,,
132,6007497,1,6,8,0,,2008-06-15 21:32:00,,,2008-06-15 21:38:00,-73.9118389522,40.8849080469
133,6007522,1,1,8,0,,2008-06-01 09:45:00,-73.9085601116,40.8849388945,2008-06-01 10:00:00,,
134,6007522,1,2,8,0,,2008-06-01 10:30:00,,,2008-06-01 10:45:00,-73.9085601116,40.8849388945
135,6007522,1,3,8,0,,2008-06-01 11:45:00,-73.9085601116,40.8849388945,2008-06-01 12:00:00,-73.9776728852,40.760778986
136,6007522,1,4,8,0,,2008-06-01 16:00:00,-73.9776728852,40.760778986,2008-06-01 17:00:00,-73.9085601116,40.8849388945
137,6007563,1,1,10,0,,2008-05-18 10:00:00,-73.8972422055,40.8825487882,2008-05-18 10:05:00,-73.8972422055,40.8825487882
138,6007563,1,2,10,0,,2008-05-18 10:10:00,-73.8972422055,40.8825487882,2008-05-18 10:15:00,-73.8972422055,40.8825487882
139,6007638,1,1,10,0,,2008-05-18 13:00:00,-73.9118389522,40.8849080469,2008-05-18 13:40:00,-73.9118389522,40.8849080469
140,6007638,1,2,9,0,,2008-05-18 13:45:00,-73.9118389522,40.8849080469,2008-05-18 14:00:00,-73.9085601116,40.8849388945
141,6007638,1,3,9,0,,2008-05-18 14:30:00,-73.9085601116,40.8849388945,2008-05-18 14:45:00,-73.9085601116,40.8849388945
142,6007638,1,4,9,0,,2008-05-18 15:00:00,-73.9085601116,40.8849388945,2008-05-18 15:10:00,-73.9118389522,40.8849080469
143,6007790,1,1,1,1,1035.0,2008-05-18 10:00:00,-73.9013821001,40.8783986497,2008-05-18 10:40:00,-73.9860247732,40.7573151851
144,6007790,1,2,1,1,1013.0,2008-05-18 16:30:00,-73.9860247732,40.7573151851,2008-05-18 17:15:00,-73.9013821001,40.8783986497
145,6007956,1,1,7,0,,2008-05-04 09:30:00,,,2008-05-04 09:40:00,-73.8312440897,40.8522102308
146,6007956,1,2,7,0,,2008-05-04 11:00:00,-73.8312440897,40.8522102308,2008-05-04 11:10:00,,
147,6007956,1,3,7,0,,2008-05-04 12:15:00,,,2008-05-04 12:25:00,-73.8248478525,40.8321995998
148,6007956,1,4,7,0,,2008-05-04 13:45:00,-73.8248478525,40.8321995998,2008-05-04 13:50:00,-73.9087486424,40.8495580062
149,6007956,1,5,8,0,,2008-05-04 14:30:00,-73.9087486424,40.8495580062,2008-05-04 14:40:00,,
150,6008309,1,1,7,0,,2008-05-04 09:00:00,-73.8495360092,40.8892800899,2008-05-04 09:20:00,-73.8492148075,40.8736170278
151,6008309,1,2,7,0,,2008-05-04 12:30:00,-73.8492148075,40.8736170278,2008-05-04 12:45:00,-73.8495360092,40.8892800899
152,6008316,1,1,1,0,,2008-05-18 10:15:00,-73.8513486895,40.8861692235,2008-05-18 10:30:00,-73.8301845746,40.8295245296
153,6008316,1,2,7,0,,2008-05-18 14:00:00,-73.8301845746,40.8295245296,2008-05-18 14:15:00,-73.8513486895,40.8861692235
154,6008353,1,1,3,0,,2008-06-15 10:00:00,-73.8483983084,40.8796353399,2008-06-15 11:08:00,-73.8273739899,40.8743472554
155,6008353,1,2,3,0,,2008-06-15 19:08:00,-73.8273739899,40.8743472554,2008-06-15 20:15:00,-73.8483983084,40.8796353399
156,6008353,3,1,2,3,1066.0,2008-06-15 05:15:00,-73.8483983084,40.8796353399,2008-06-15 08:00:00,-73.9738205649,40.642964019
157,6008353,3,2,2,3,1350.0,2008-06-15 15:40:00,-73.9738205649,40.642964019,2008-06-15 17:45:00,-73.8483983084,40.8796353399
158,6008443,1,1,1,1,1058.0,2008-05-11 16:30:00,-73.8765611291,40.8818881623,2008-05-11 17:45:00,-73.9951966477,40.7447184364
159,6008443,1,2,7,0,,2008-05-11 19:00:00,-73.9951966477,40.7447184364,2008-05-11 20:15:00,-73.8765611291,40.8818881623
160,6008517,1,1,9,0,,2008-05-11 12:00:00,-73.8816817759,40.8768614924,2008-05-11 12:20:00,-73.8827803513,40.8814721886
161,6008517,1,2,9,0,,2008-05-11 12:30:00,-73.8827803513,40.8814721886,2008-05-11 12:55:00,-73.8765611291,40.8818881623
162,6008517,1,3,6,0,,2008-05-11 14:00:00,-73.8765611291,40.8818881623,2008-05-11 14:35:00,,
163,6008517,1,4,9,0,,2008-05-11 18:20:00,,,2008-05-11 19:15:00,-73.8816817759,40.8768614924
164,6008719,2,1,3,0,,2008-06-01 12:30:00,-73.8666721626,40.8745405771,2008-06-01 13:15:00,-73.8273739899,40.8743472554
165,6008719,2,2,3,0,,2008-06-01 20:00:00,-73.8273739899,40.8743472554,2008-06-01 20:30:00,-73.8666721626,40.8745405771
166,6009266,1,1,1,1,,2008-06-08 09:00:00,-73.9089392967,40.8605378245,2008-06-08 09:45:00,-73.9872962445,40.7475659419
167,6009266,1,2,1,1,1112.0,2008-06-08 13:30:00,-73.9872962445,40.7475659419,2008-06-08 14:30:00,-73.9089392967,40.8605378245
168,6009632,1,1,8,0,,2008-06-15 10:00:00,-73.8360597548,40.8612393716,2008-06-15 10:10:00,-73.8312440897,40.8522102308
169,6009632,1,2,8,0,,2008-06-15 10:55:00,-73.8312440897,40.8522102308,2008-06-15 11:10:00,-73.8360597548,40.8612393716
170,6009923,3,1,2,2,1051.0,2008-05-04 07:45:00,-73.8755471839,40.8332887939,2008-05-04 08:45:00,-73.9872149154,40.7361134707
171,6009923,3,2,2,2,1109.0,2008-05-04 17:00:00,-73.9872149154,40.7361134707,2008-05-04 19:00:00,-73.8755471839,40.8332887939
172,6010058,3,1,3,0,,2008-10-05 11:00:00,-73.8743555486,40.8270109432,2008-10-05 11:29:00,-73.8591767767,40.8108410939
173,6010058,3,2,3,0,,2008-10-05 16:00:00,-73.8591767767,40.8108410939,2008-10-05 16:33:00,-73.8743555486,40.8270109432
174,6010401,1,1,2,1,1144.0,2008-06-08 10:00:00,,,2008-06-08 11:10:00,-73.9781105974,40.6885119111
175,6010401,1,2,9,0,,2008-06-08 15:00:00,-73.9781105974,40.6885119111,2008-06-08 15:02:00,-73.9781105974,40.6885119111
176,6010401,1,3,9,0,,2008-06-08 15:30:00,-73.9781105974,40.6885119111,2008-06-08 15:32:00,-73.9781105974,40.6885119111
177,6010401,1,4,2,1,1075.0,2008-06-08 19:45:00,-73.9781105974,40.6885119111,2008-06-08 21:00:00,,
178,6010467,1,1,1,1,0.0,2008-05-11 11:30:00,-73.878213142,40.8215990776,2008-05-11 13:00:00,,
179,6010467,1,2,1,1,0.0,2008-05-11 14:00:00,,,2008-05-11 15:00:00,-73.878213142,40.8215990776
180,6010678,1,1,8,0,,2008-05-18 12:30:00,-73.8273739899,40.8743472554,2008-05-18 12:45:00,-73.8688856688,40.8684895357
181,6010678,1,2,8,0,,2008-05-18 13:00:00,-73.8688856688,40.8684895357,2008-05-18 13:15:00,-73.8871260772,40.8531163554
182,6010678,1,3,8,0,,2008-05-18 13:30:00,-73.8871260772,40.8531163554,2008-05-18 13:45:00,,
183,6010678,1,4,8,0,,2008-05-18 14:45:00,,,2008-05-18 15:00:00,,
184,6010678,1,5,8,0,,2008-05-18 16:15:00,,,2008-05-18 16:30:00,,
185,6010678,1,6,8,0,,2008-05-18 17:15:00,,,2008-05-18 17:30:00,-73.8871260772,40.8531163554
186,6010678,1,7,8,0,,2008-05-18 17:45:00,-73.8871260772,40.8531163554,2008-05-18 18:00:00,-73.8648212528,40.8375404502
187,6010678,1,8,8,0,,2008-05-18 18:45:00,-73.8648212528,40.8375404502,2008-05-18 19:15:00,-73.8273739899,40.8743472554
188,6010678,2,1,7,0,,2008-05-18 12:30:00,-73.8273739899,40.8743472554,2008-05-18 12:45:00,-73.8688856688,40.8684895357
189,6010678,2,2,3,0,,2008-05-18 14:30:00,-73.8688856688,40.8684895357,2008-05-18 14:45:00,-73.8273739899,40.8743472554
190,6010711,1,1,3,0,,2008-05-18 08:43:00,-73.8273739899,40.8743472554,2008-05-18 09:25:00,,
191,6010711,1,2,3,0,,2008-05-18 11:10:00,,,2008-05-18 11:45:00,-73.8273739899,40.8743472554
192,6010813,5,1,3,0,,2008-09-07 13:00:00,-73.8220885206,40.863774622,2008-09-07 13:43:00,-73.9721311778,40.7626039483
193,6010813,5,2,9,0,,2008-09-07 15:28:00,-73.9721311778,40.7626039483,2008-09-07 15:30:00,-73.9878699355,40.7547751031
194,6010813,5,3,3,0,,2008-09-07 18:00:00,-73.9878699355,40.7547751031,2008-09-07 19:00:00,-73.8220885206,40.863774622
195,6010921,1,1,10,0,,2008-05-04 11:00:00,-73.9938255682,40.7002132441,2008-05-04 11:10:00,-73.9938255682,40.7002132441
196,6010921,1,2,9,0,,2008-05-04 14:30:00,-73.9938255682,40.7002132441,2008-05-04 14:45:00,,
197,6010921,1,3,9,0,,2008-05-04 17:00:00,,,2008-05-04 17:30:00,-73.9938255682,40.7002132441
198,6011025,1,1,10,0,,2008-07-06 09:20:00,,,2008-07-06 09:30:00,-73.9714781182,40.6913758129
199,6011025,1,2,7,0,,2008-07-06 10:00:00,-73.9714781182,40.6913758129,2008-07-06 11:30:00,,
200,6011025,1,3,7,0,,2008-07-06 18:00:00,,,2008-07-06 19:30:00,,
201,6011025,1,4,8,0,,2008-07-06 19:40:00,,,2008-07-06 19:45:00,,
202,6011245,1,1,1,1,1073.0,2008-05-11 08:30:00,-73.9952865129,40.6881462812,2008-05-11 09:20:00,-73.9747401213,40.753646677
203,6011245,1,2,1,1,1098.0,2008-05-11 18:00:00,-73.9747401213,40.753646677,2008-05-11 19:00:00,-73.9952865129,40.6881462812
204,6011444,1,1,3,0,,2008-05-18 14:00:00,-73.9297308689,40.6543127308,2008-05-18 14:45:00,-73.9847433914,40.6894100788
205,6011444,1,2,3,0,,2008-05-18 15:45:00,-73.9847433914,40.6894100788,2008-05-18 16:40:00,-73.9297308689,40.6543127308
206,6011598,1,1,7,0,,2008-05-18 16:00:00,-73.9788742142,40.6333981853,2008-05-18 16:10:00,-73.9841289322,40.6270409262
207,6011598,1,2,7,0,,2008-05-18 17:10:00,-73.9841289322,40.6270409262,2008-05-18 17:20:00,-73.9788742142,40.6333981853
208,6011598,2,1,7,0,,2008-05-18 17:00:00,-73.9788742142,40.6333981853,2008-05-18 17:30:00,-73.9679384721,40.602422514
209,6011598,2,2,7,0,,2008-05-18 19:00:00,-73.9679384721,40.602422514,2008-05-18 19:25:00,-73.9788742142,40.6333981853
210,6011661,1,1,7,0,,2008-05-11 04:00:00,,,2008-05-11 18:30:00,-73.980646797,40.6214786385
211,6011740,1,1,8,0,,2008-06-01 12:00:00,-73.9778569878,40.6131298366,2008-06-01 12:30:00,-73.9943479092,40.6031737641
212,6011740,1,2,8,0,,2008-06-01 15:30:00,-73.9943479092,40.6031737641,2008-06-01 16:00:00,-73.9778569878,40.6131298366
