transit_id,stop_id,taxi_id,taxi_pos_sequence,taxi_private_cost,taxi_shared_cost,transit_shared_cost,detour_factor
6116762_1_3,7:503478,6119629_1_4,1,49.2221249691475,2.7323659094543746,55.53692504871313,0.9531079602218605
6116762_1_3,7:503478,6119629_1_4,7,49.2221249691475,2.919699803517315,59.34459531632185,0.9531079602218605
6116762_1_3,7:503478,6119629_1_4,8,49.2221249691475,3.182756579198801,64.69137715986204,0.9531079602218605
6116762_1_3,7:503478,6119629_1_4,9,49.2221249691475,3.145242947376289,63.92889079168455,0.9531079602218605
6116762_1_3,7:503478,6119629_1_4,10,49.2221249691475,3.494001275481037,71.01760649445646,0.9531079602218605
6116762_1_3,7:503478,6119629_1_4,11,49.2221249691475,3.5052553647151767,71.24635239855564,0.9531079602218605
6116762_1_3,7:502994,6119629_1_4,1,49.2221249691475,2.7325578545375033,55.540826444078334,0.9531079602218605
6116762_1_3,7:502994,6119629_1_4,7,49.2221249691475,2.807729525806655,57.06873434931751,0.9531079602218605
6116762_1_3,7:502994,6119629_1_4,8,49.2221249691475,3.1873602556726714,64.7849495596615,0.9531079602218605
6116762_1_3,7:502994,6119629_1_4,9,49.2221249691475,3.1498466241627736,64.02246319783806,0.9531079602218605
6116762_1_3,7:502994,6119629_1_4,10,49.2221249691475,3.4951662020585643,71.04128430415227,0.9531079602218605
6116762_1_3,7:502994,6119629_1_4,11,49.2221249691475,3.5098590415016617,71.33992480470918,0.9531079602218605
6117513_1_2,8:G12,6094751_1_2,1,61.019755945525,45.82231033040316,17.764116396554336,0.2793696282515468
6117513_1_2,8:G12,6094751_1_2,3,61.019755945525,49.466231636287944,14.120195090669553,0.2220630379389331
6118359_1_4,6:504469,6119629_1_4,1,49.2221249691475,13.416312518866855,66.21319263773064,0.8315158119784538
6118359_1_4,6:504469,6119629_1_4,7,49.2221249691475,13.730634463896731,67.76445789539827,0.8315158119784538
6118359_1_4,6:504469,6119629_1_4,8,49.2221249691475,0.4398093998499759,89.18356283807252,0.9950926930233955
6118359_1_4,6:503936,6119629_1_4,1,49.2221249691475,10.999222256149565,70.01512934129293,0.8642311881874422
6118359_1_4,6:503936,6119629_1_4,7,49.2221249691475,13.688081683461643,67.55444821917335,0.8315158119784538
6118359_1_4,6:503936,6119629_1_4,8,49.2221249691475,0.43856999834437993,88.93223978291812,0.9950926930233955
6118359_1_4,6:500255,6119629_1_4,1,49.2221249691475,16.26552745724927,64.57722943168824,0.7988004357694655
6118359_1_4,6:500255,6119629_1_4,7,49.2221249691475,19.10962433547118,62.585133167253815,0.7660850595604771
6118359_1_4,6:500255,6119629_1_4,8,49.2221249691475,6.317978138331256,83.50505924302125,0.9296619406054188
6118359_1_4,6:503967,6119629_1_4,1,49.2221249691475,16.265527144700332,64.57722819080968,0.7988004357694655
6118359_1_4,6:503967,6119629_1_4,7,49.2221249691475,16.436949296918527,65.25780665237897,0.7988004357694655
6118359_1_4,6:503967,6119629_1_4,8,49.2221249691475,3.3793836197221747,86.44365220820283,0.9623773168144072
6118359_1_4,6:500367,6119629_1_4,1,49.2221249691475,13.620726251855894,67.2220306370816,0.8315158119784538
6118359_1_4,6:500367,6119629_1_4,7,49.2221249691475,16.43694960946746,65.25780789325754,0.7988004357694655
6118359_1_4,6:500367,6119629_1_4,8,49.2221249691475,3.379383678166285,86.44365370318621,0.9623773168144072
6118359_1_4,6:500368,6119629_1_4,1,49.2221249691475,16.270892781644744,64.59853078729276,0.7988004357694655
6118359_1_4,6:500368,6119629_1_4,7,49.2221249691475,16.47853085274177,65.42289331664989,0.7988004357694655
6118359_1_4,6:500368,6119629_1_4,8,49.2221249691475,6.317978138331256,83.50505924302125,0.9296619406054188
6118359_1_4,6:500369,6119629_1_4,1,49.2221249691475,13.654423089460204,67.3883337994773,0.8315158119784538
6118359_1_4,6:500369,6119629_1_4,7,49.2221249691475,13.828298874911926,68.24645862781307,0.8315158119784538
6118359_1_4,6:500369,6119629_1_4,8,49.2221249691475,3.379383678166285,86.44365370318621,0.9623773168144072
6118359_1_4,6:500370,6119629_1_4,1,49.2221249691475,13.66677885943298,67.44931292293201,0.8315158119784538
6118359_1_4,6:500370,6119629_1_4,7,49.2221249691475,13.84065464376148,68.30743774572436,0.8315158119784538
6118359_1_4,6:500370,6119629_1_4,8,49.2221249691475,3.3793837366103956,86.44365519816961,0.9623773168144072
6118359_1_4,6:500371,6119629_1_4,1,49.2221249691475,13.693736328393202,67.58235544730513,0.8315158119784538
6118359_1_4,6:500371,6119629_1_4,7,49.2221249691475,13.867612112721698,68.44048027009747,0.8315158119784538
6118359_1_4,6:500371,6119629_1_4,8,49.2221249691475,6.317978247596331,83.50506068718367,0.9296619406054188
6118359_1_4,6:500372,6119629_1_4,1,49.2221249691475,11.053889103617777,70.36310907177139,0.8642311881874422
6118359_1_4,6:500372,6119629_1_4,7,49.2221249691475,11.194002600741538,71.25499618843513,0.8642311881874422
6118359_1_4,6:500372,6119629_1_4,8,49.2221249691475,3.380922745377045,86.48302259576045,0.9623773168144072
6118359_1_4,6:500373,6119629_1_4,1,49.2221249691475,8.541497711368928,74.34266487227106,0.8969465643964305
6118359_1_4,6:500373,6119629_1_4,7,49.2221249691475,8.749554410191552,76.15352872281261,0.8969465643964305
6118359_1_4,6:500373,6119629_1_4,8,49.2221249691475,6.450330378274177,85.25436596669083,0.9296619406054188
6118359_1_4,6:500451,6119629_1_4,1,49.2221249691475,5.832269044324802,77.0854158409952,0.9296619406054188
6118359_1_4,6:500451,6119629_1_4,7,49.2221249691475,5.974275996432159,78.96232941825201,0.9296619406054188
6118359_1_4,6:500451,6119629_1_4,8,49.2221249691475,3.4439133987637955,88.09430522788121,0.9623773168144072
6118359_1_4,6:500452,6119629_1_4,1,49.2221249691475,8.614318674253058,74.97647695327943,0.8969465643964305
6118359_1_4,6:500452,6119629_1_4,7,49.2221249691475,8.822375371014614,76.78734078588205,0.8969465643964305
6118359_1_4,6:500452,6119629_1_4,8,49.2221249691475,6.4676780665573945,85.48365130230012,0.9296619406054188
6118359_1_4,6:500453,6119629_1_4,1,49.2221249691475,5.885240845178022,77.78554700188364,0.9296619406054188
6118359_1_4,6:500453,6119629_1_4,7,49.2221249691475,6.027247798223219,79.66246059153595,0.9296619406054188
6118359_1_4,6:500453,6119629_1_4,8,49.2221249691475,6.467677520232013,85.48364408148797,0.9296619406054188
6118359_1_4,6:500454,6119629_1_4,1,49.2221249691475,5.889461675535996,77.84133394532982,0.9296619406054188
6118359_1_4,6:500454,6119629_1_4,7,49.2221249691475,6.031468627174431,79.71824751638889,0.9296619406054188
6118359_1_4,6:500454,6119629_1_4,8,49.2221249691475,6.467678066557394,85.4836513023001,0.9296619406054188
6118359_1_4,6:500541,6119629_1_4,1,49.2221249691475,5.898840083455274,77.96528887074389,0.9296619406054188
6118359_1_4,6:500541,6119629_1_4,7,49.2221249691475,6.04084703603155,79.84220245419844,0.9296619406054188
6118359_1_4,6:500541,6119629_1_4,8,49.2221249691475,6.475180793361736,85.5828152488291,0.9296619406054188
6118359_1_4,6:500455,6119629_1_4,1,49.2221249691475,3.1566984031628493,80.74742899760882,0.9623773168144072
6118359_1_4,6:500455,6119629_1_4,7,49.2221249691475,3.232655610866824,82.69039232593566,0.9623773168144072
6118359_1_4,6:500455,6119629_1_4,8,49.2221249691475,3.4649736684283976,88.63302081366827,0.9623773168144072
6118359_1_4,6:500543,6119629_1_4,1,49.2221249691475,3.165226269795694,80.96556935107013,0.9623773168144072
6118359_1_4,6:500543,6119629_1_4,7,49.2221249691475,3.241183477499669,82.90853267939698,0.9623773168144072
6118359_1_4,6:500543,6119629_1_4,8,49.2221249691475,3.4735015348104246,88.85116116071374,0.9623773168144072
6118359_1_4,6:500633,6119629_1_4,1,49.2221249691475,3.19739173985576,81.78835273995757,0.9623773168144072
6118359_1_4,6:500633,6119629_1_4,7,49.2221249691475,3.273348948061371,83.73131608111613,0.9623773168144072
6118359_1_4,6:500633,6119629_1_4,8,49.2221249691475,3.505667005372126,89.67394456243287,0.9623773168144072
6118359_1_4,6:500634,6119629_1_4,1,49.2221249691475,3.1940713247420733,81.70341748501959,0.9623773168144072
6118359_1_4,6:500634,6119629_1_4,7,49.2221249691475,3.270028532696867,83.6463808197623,0.9623773168144072
6118359_1_4,6:500634,6119629_1_4,8,49.2221249691475,3.50234659025844,89.58900930749489,0.9623773168144072
6118359_1_4,6:500634,6119629_1_4,9,49.2221249691475,0.4856083210183286,98.47056526532165,0.9950926930233955
6118359_1_4,6:500636,6119629_1_4,1,49.2221249691475,0.41589611144656535,84.33447989505676,0.9950926930233955
6118359_1_4,6:500636,6119629_1_4,7,49.2221249691475,0.4258035742455241,86.34349296162198,0.9950926930233955
6118359_1_4,6:500636,6119629_1_4,8,49.2221249691475,0.45610593250740583,92.48813714865425,0.9950926930233955
6118359_1_4,6:500636,6119629_1_4,9,49.2221249691475,0.4821383013602219,97.7669224683881,0.9950926930233955
6118359_1_4,6:500637,6119629_1_4,1,49.2221249691475,3.19558087081942,81.7420312355689,0.9623773168144072
6118359_1_4,6:500637,6119629_1_4,7,49.2221249691475,3.2715380782725783,83.68499455747992,0.9623773168144072
6118359_1_4,6:500637,6119629_1_4,8,49.2221249691475,3.5038561353325157,89.62762303238082,0.9623773168144072
6118359_1_4,6:500637,6119629_1_4,9,49.2221249691475,3.703437611339993,94.73285926495998,0.9623773168144072
6120502_1_1,6:403437,6094751_1_2,1,61.019755945525,39.159509927680325,28.38580658846967,0.42024833182449683
6120502_1_1,6:403437,6094751_1_2,3,61.019755945525,44.96569759937057,22.579618916779424,0.3342884463555762
6120502_1_1,6:403437,6094751_1_2,8,61.019755945525,31.82186975988215,46.20505745061536,0.592168102762338
6120502_1_1,6:403437,6094751_1_2,9,61.019755945525,31.82186975988215,46.20505745061536,0.592168102762338
6120502_1_1,6:403437,6094751_1_2,10,61.019755945525,31.82186975988215,46.20505745061536,0.592168102762338
6120502_1_1,6:403437,6094751_1_2,11,61.019755945525,31.82186975988215,46.20505745061536,0.592168102762338
6120502_1_1,6:403437,6094751_1_2,12,61.019755945525,30.451990654297212,49.85842371809279,0.6208213979186449
6120502_1_1,6:402502,6094751_1_2,1,61.019755945525,48.29433508953971,15.954926724247809,0.24832856088665559
6120502_1_1,6:402502,6094751_1_2,3,61.019755945525,51.97624121419026,12.273020599597224,0.19102197057404185
6120502_1_1,6:402502,6094751_1_2,8,61.019755945525,41.18406225353818,33.54681025459681,0.44890162698080366
6120502_1_1,6:402502,6094751_1_2,9,61.019755945525,43.32534800080211,31.40552450733288,0.42024833182449683
6120502_1_1,6:402502,6094751_1_2,10,61.019755945525,41.18406225353819,33.546810254596814,0.44890162698080366
6120502_1_1,6:402502,6094751_1_2,11,61.019755945525,41.18406225353818,33.54681025459681,0.44890162698080366
6120502_1_1,6:402502,6094751_1_2,12,61.019755945525,40.235773134368095,36.77858653565941,0.47755492213711054
6120502_1_1,6:402503,6094751_1_2,1,61.019755945525,44.938134588030614,19.780197086801895,0.3056351511992693
6120502_1_1,6:402503,6094751_1_2,3,61.019755945525,50.501314966538835,14.217016708293677,0.21967526573034873
6120502_1_1,6:402503,6094751_1_2,8,61.019755945525,39.287839746351054,35.91210262282896,0.47755492213711054
6120502_1_1,6:402503,6094751_1_2,9,61.019755945525,39.287839746351054,35.91210262282896,0.47755492213711054
6120502_1_1,6:402503,6094751_1_2,10,61.019755945525,39.287839746351054,35.91210262282896,0.47755492213711054
6120502_1_1,6:402503,6094751_1_2,11,61.019755945525,39.287839746351054,35.91210262282896,0.47755492213711054
6120502_1_1,6:402503,6094751_1_2,12,61.019755945525,36.040525222291436,41.44290430878107,0.5348615124497242
6120502_1_1,6:402504,6094751_1_2,1,61.019755945525,43.53683377488335,21.862111964516657,0.3342884463555762
6120502_1_1,6:402504,6094751_1_2,3,61.019755945525,47.284624365248,18.11432137415201,0.2769818560429625
6120502_1_1,6:402504,6094751_1_2,8,61.019755945525,35.294967254066655,40.585589179680845,0.5348615124497242
6120502_1_1,6:402504,6094751_1_2,9,61.019755945525,37.469195234187616,38.411361199559884,0.5062082172934175
6120502_1_1,6:402504,6094751_1_2,10,61.019755945525,35.294967254066655,40.585589179680845,0.5348615124497242
6120502_1_1,6:402504,6094751_1_2,11,61.019755945525,35.294967254066655,40.585589179680845,0.5348615124497242
6120502_1_1,6:402504,6094751_1_2,12,61.019755945525,34.11744760713349,44.0465959885065,0.5635148076060311
6120502_1_1,6:402505,6094751_1_2,1,61.019755945525,41.95667070432102,23.903350958208986,0.3629417415118831
6120502_1_1,6:402505,6094751_1_2,3,61.019755945525,47.61799062341273,18.242031039117276,0.2769818560429625
6120502_1_1,6:402505,6094751_1_2,8,61.019755945525,35.50943141159719,40.832200945280306,0.5348615124497242
6120502_1_1,6:402505,6094751_1_2,9,61.019755945525,35.50943141159719,40.832200945280306,0.5348615124497242
6120502_1_1,6:402505,6094751_1_2,10,61.019755945525,35.50943141159719,40.832200945280306,0.5348615124497242
6120502_1_1,6:402505,6094751_1_2,11,61.019755945525,35.50943141159719,40.832200945280306,0.5348615124497242
6120502_1_1,6:402505,6094751_1_2,12,61.019755945525,34.31870042014912,44.306419098620886,0.5635148076060311
6120502_1_1,6:402506,6094751_1_2,1,61.019755945525,42.130042900967965,24.002123725287017,0.3629417415118831
6120502_1_1,6:402506,6094751_1_2,3,61.019755945525,47.81475636997242,18.317410256282567,0.2769818560429625
6120502_1_1,6:402506,6094751_1_2,8,61.019755945525,35.63601650841866,40.97776081218383,0.5348615124497242
6120502_1_1,6:402506,6094751_1_2,9,61.019755945525,35.63601650841866,40.97776081218383,0.5348615124497242
6120502_1_1,6:402506,6094751_1_2,10,61.019755945525,35.63601650841866,40.97776081218383,0.5348615124497242
6120502_1_1,6:402506,6094751_1_2,11,61.019755945525,35.63601650841866,40.97776081218383,0.5348615124497242
6120502_1_1,6:402506,6094751_1_2,12,61.019755945525,32.17682106075754,46.720443421737464,0.592168102762338
6120502_1_1,6:402507,6094751_1_2,1,61.019755945525,39.03737386182519,28.29727303048482,0.42024833182449683
6120502_1_1,6:402507,6094751_1_2,3,61.019755945525,42.8960928851273,24.4385540071827,0.3629417415118831
6120502_1_1,6:402507,6094751_1_2,8,61.019755945525,31.735951967501137,46.08030561915636,0.592168102762338
6120502_1_1,6:402507,6094751_1_2,9,61.019755945525,31.735951967501137,46.08030561915636,0.592168102762338
6120502_1_1,6:402507,6094751_1_2,10,61.019755945525,29.506259770911434,48.309997815746065,0.6208213979186449
6120502_1_1,6:402507,6094751_1_2,11,61.019755945525,31.735951967501137,46.08030561915636,0.592168102762338
6120502_1_1,6:402507,6094751_1_2,12,61.019755945525,28.076987612603514,52.0227571359465,0.6494746930749518
6120502_1_1,6:402508,6094751_1_2,1,61.019755945525,37.34383071008888,30.41871866108861,0.44890162698080366
6120502_1_1,6:402508,6094751_1_2,3,61.019755945525,43.16869169311738,24.593857678060118,0.3629417415118831
6120502_1_1,6:402508,6094751_1_2,8,61.019755945525,29.668511234675563,48.575648830849445,0.6208213979186449
6120502_1_1,6:402508,6094751_1_2,9,61.019755945525,29.668511234675563,48.575648830849445,0.6208213979186449
6120502_1_1,6:402508,6094751_1_2,10,61.019755945525,29.668511234675563,48.575648830849445,0.6208213979186449
6120502_1_1,6:402508,6094751_1_2,11,61.019755945525,29.668511234675563,48.575648830849445,0.6208213979186449
6120502_1_1,6:402508,6094751_1_2,12,61.019755945525,25.91959581609236,54.60805141132514,0.6781279882312589
6120502_1_1,6:402509,6094751_1_2,1,61.019755945525,37.34383156618025,30.41871935842474,0.44890162698080366
6120502_1_1,6:402509,6094751_1_2,3,61.019755945525,41.22707231055421,26.53547861405078,0.39159503666818996
6120502_1_1,6:402509,6094751_1_2,8,61.019755945525,27.426558766576406,50.8176028523761,0.6494746930749518
6120502_1_1,6:402509,6094751_1_2,9,61.019755945525,29.66851182370203,48.57564979525047,0.6208213979186449
6120502_1_1,6:402509,6094751_1_2,10,61.019755945525,27.426558766576406,50.8176028523761,0.6494746930749518
6120502_1_1,6:402509,6094751_1_2,11,61.019755945525,27.426558766576406,50.8176028523761,0.6494746930749518
6120502_1_1,6:402509,6094751_1_2,12,61.019755945525,26.78841121669478,56.438493382707726,0.6781279882312589
6120502_1_1,6:402510,6094751_1_2,1,61.019755945525,37.34383156618025,30.41871935842474,0.44890162698080366
6120502_1_1,6:402510,6094751_1_2,3,61.019755945525,43.168692682741195,24.5938582418638,0.3629417415118831
6120502_1_1,6:402510,6094751_1_2,8,61.019755945525,29.66851182370203,48.57564979525047,0.6208213979186449
6120502_1_1,6:402510,6094751_1_2,9,61.019755945525,29.66851182370203,48.57564979525047,0.6208213979186449
6120502_1_1,6:402510,6094751_1_2,10,61.019755945525,29.66851182370203,48.57564979525047,0.6208213979186449
6120502_1_1,6:402510,6094751_1_2,11,61.019755945525,29.66851182370203,48.57564979525047,0.6208213979186449
6120502_1_1,6:402510,6094751_1_2,12,61.019755945525,31.3980348997639,51.4073626817886,0.6208213979186449
6120502_1_1,6:402512,6094751_1_2,1,61.019755945525,37.34383071008888,30.41871866108861,0.44890162698080366
6120502_1_1,6:402512,6094751_1_2,3,61.019755945525,41.22707136544121,26.535478005736284,0.39159503666818996
6120502_1_1,6:402512,6094751_1_2,8,61.019755945525,33.290463669666615,48.337442080595885,0.592168102762338
6120502_1_1,6:402512,6094751_1_2,9,61.019755945525,33.290463669666615,48.337442080595885,0.592168102762338
6120502_1_1,6:402512,6094751_1_2,10,61.019755945525,33.290463669666615,48.337442080595885,0.592168102762338
6120502_1_1,6:402512,6094751_1_2,11,61.019755945525,33.290463669666615,48.337442080595885,0.592168102762338
6120502_1_1,6:402512,6094751_1_2,12,61.019755945525,35.62937214612008,45.998533604142416,0.5635148076060311
6120502_1_1,6:402512,6094751_1_2,14,61.019755945525,30.951555193213142,50.67635055704935,0.6208213979186449
6120502_1_1,6:402512,6094751_1_2,15,61.019755945525,30.951555193213142,50.67635055704935,0.6208213979186449
6120502_1_1,6:401445,6094751_1_2,1,61.019755945525,39.18671621907234,28.40552778842517,0.42024833182449683
6120502_1_1,6:401445,6094751_1_2,3,61.019755945525,41.51689195057355,26.722018730257293,0.39159503666818996
6120502_1_1,6:401445,6094751_1_2,8,61.019755945525,33.31874350697419,48.378504140033314,0.592168102762338
6120502_1_1,6:401445,6094751_1_2,9,61.019755945525,33.31874350697419,48.378504140033314,0.592168102762338
6120502_1_1,6:401445,6094751_1_2,10,61.019755945525,33.31874350697419,48.378504140033314,0.592168102762338
6120502_1_1,6:401445,6094751_1_2,11,61.019755945525,33.31874350697418,48.37850414003331,0.592168102762338
6120502_1_1,6:401445,6094751_1_2,12,61.019755945525,35.65963885726179,46.03760878974571,0.5635148076060311
6120502_1_1,6:401445,6094751_1_2,14,61.019755945525,30.977848156686576,50.71939949032091,0.6208213979186449
6120502_1_1,6:401445,6094751_1_2,15,61.019755945525,30.977848156686576,50.71939949032091,0.6208213979186449
6120502_1_1,6:401446,6094751_1_2,1,61.019755945525,39.21760507279683,28.427918391095687,0.42024833182449683
6120502_1_1,6:401446,6094751_1_2,3,61.019755945525,39.712326500171606,28.786530303720916,0.42024833182449683
6120502_1_1,6:401446,6094751_1_2,8,61.019755945525,33.32279117668515,48.38438131861985,0.592168102762338
6120502_1_1,6:401446,6094751_1_2,9,61.019755945525,35.6639709065804,46.0432015887246,0.5635148076060311
6120502_1_1,6:401446,6094751_1_2,10,61.019755945525,33.32279117668515,48.38438131861985,0.592168102762338
6120502_1_1,6:401446,6094751_1_2,11,61.019755945525,33.32279117668515,48.38438131861985,0.592168102762338
6120502_1_1,6:401446,6094751_1_2,12,61.019755945525,35.6639709065804,46.0432015887246,0.5635148076060311
6120502_1_1,6:401446,6094751_1_2,14,61.019755945525,30.9816114467899,50.725561048515104,0.6208213979186449
6120502_1_1,6:401446,6094751_1_2,15,61.019755945525,30.9816114467899,50.725561048515104,0.6208213979186449
6120502_1_1,6:401447,6094751_1_2,1,61.019755945525,39.20681490354971,28.420096851503615,0.42024833182449683
6120502_1_1,6:401447,6094751_1_2,3,61.019755945525,39.74405143779731,28.809526963922682,0.42024833182449683
6120502_1_1,6:401447,6094751_1_2,8,61.019755945525,37.692651130086496,43.34267950574351,0.5348615124497242
6120502_1_1,6:401447,6094751_1_2,9,61.019755945525,37.692651130086496,43.34267950574351,0.5348615124497242
6120502_1_1,6:401447,6094751_1_2,10,61.019755945525,37.692651130086496,43.34267950574351,0.5348615124497242
6120502_1_1,6:401447,6094751_1_2,11,61.019755945525,37.692651130086496,43.34267950574351,0.5348615124497242
6120502_1_1,6:401447,6094751_1_2,12,61.019755945525,40.01458037688384,41.020750258946165,0.5062082172934175
6120502_1_1,6:401447,6094751_1_2,14,61.019755945525,35.37072188328914,45.664608752540865,0.5635148076060311
6120502_1_1,6:401447,6094751_1_2,15,61.019755945525,35.37072188328914,45.664608752540865,0.5635148076060311
6120502_1_1,6:401448,6094751_1_2,1,61.019755945525,37.411659524679436,30.473969169376396,0.44890162698080366
6120502_1_1,6:401448,6094751_1_2,3,61.019755945525,37.92234401333657,30.88995134071926,0.44890162698080366
6120502_1_1,6:401448,6094751_1_2,8,61.019755945525,37.584015841902726,43.217760076157276,0.5348615124497242
6120502_1_1,6:401448,6094751_1_2,9,61.019755945525,37.584015841902726,43.217760076157276,0.5348615124497242
6120502_1_1,6:401448,6094751_1_2,10,61.019755945525,37.584015841902726,43.217760076157276,0.5348615124497242
6120502_1_1,6:401448,6094751_1_2,11,61.019755945525,37.584015841902726,43.217760076157276,0.5348615124497242
6120502_1_1,6:401448,6094751_1_2,12,61.019755945525,39.89925297643666,40.902522941623346,0.5062082172934175
6120502_1_1,6:401448,6094751_1_2,14,61.019755945525,35.26877870736878,45.53299721069122,0.5635148076060311
6120502_1_1,6:401448,6094751_1_2,15,61.019755945525,35.268778707368774,45.532997210691214,0.5635148076060311
6120502_1_1,6:402517,6094751_1_2,1,61.019755945525,29.798742181477245,34.26549455459024,0.5348615124497242
6120502_1_1,6:402517,6094751_1_2,3,61.019755945525,30.229770513273838,34.76113288946032,0.5348615124497242
6120502_1_1,6:402517,6094751_1_2,8,61.019755945525,31.311542172897244,45.46406656437276,0.592168102762338
6120502_1_1,6:402517,6094751_1_2,9,61.019755945525,31.311542172897244,45.46406656437276,0.592168102762338
6120502_1_1,6:402517,6094751_1_2,10,61.019755945525,31.311542172897244,45.46406656437276,0.592168102762338
6120502_1_1,6:402517,6094751_1_2,11,61.019755945525,31.31154217289724,45.46406656437275,0.592168102762338
6120502_1_1,6:402517,6094751_1_2,12,61.019755945525,33.51141635085138,43.26419238641863,0.5635148076060311
6120502_1_1,6:402517,6094751_1_2,14,61.019755945525,29.111667994943108,47.66394074232688,0.6208213979186449
6120502_1_1,6:402517,6094751_1_2,15,61.019755945525,29.111667994943108,47.66394074232688,0.6208213979186449
6120502_1_1,6:402518,6094751_1_2,1,61.019755945525,28.323353369065206,36.5662554025898,0.5635148076060311
6120502_1_1,6:402518,6094751_1_2,3,61.019755945525,28.72782964153048,37.08844578345786,0.5635148076060311
6120502_1_1,6:402518,6094751_1_2,8,61.019755945525,29.11367598617213,47.66722838544536,0.6208213979186449
6120502_1_1,6:402518,6094751_1_2,9,61.019755945525,31.31370190150026,45.467202470117236,0.592168102762338
6120502_1_1,6:402518,6094751_1_2,10,61.019755945525,29.11367598617213,47.66722838544536,0.6208213979186449
6120502_1_1,6:402518,6094751_1_2,11,61.019755945525,29.11367598617213,47.66722838544536,0.6208213979186449
6120502_1_1,6:402518,6094751_1_2,12,61.019755945525,31.31370190150026,45.467202470117236,0.592168102762338
6120502_1_1,6:402518,6094751_1_2,14,61.019755945525,26.913650070844,49.867254300773496,0.6494746930749518
6120502_1_1,6:402518,6094751_1_2,15,61.019755945525,26.913650070844,49.867254300773496,0.6494746930749518
6120502_1_1,6:402519,6094751_1_2,1,61.019755945525,26.4574417101122,38.41595806394779,0.592168102762338
6120502_1_1,6:402519,6094751_1_2,3,61.019755945525,26.835365926729132,38.96470049399753,0.592168102762338
6120502_1_1,6:402519,6094751_1_2,8,61.019755945525,27.627278885967893,45.233580704522105,0.6208213979186449
6120502_1_1,6:402519,6094751_1_2,9,61.019755945525,27.627278885967893,45.233580704522105,0.6208213979186449
6120502_1_1,6:402519,6094751_1_2,10,61.019755945525,27.627278885967893,45.233580704522105,0.6208213979186449
6120502_1_1,6:402519,6094751_1_2,11,61.019755945525,27.627278885967893,45.233580704522105,0.6208213979186449
6120502_1_1,6:402519,6094751_1_2,12,61.019755945525,31.31370190150026,45.467202470117236,0.592168102762338
6120502_1_1,6:402519,6094751_1_2,14,61.019755945525,26.913650070844,49.867254300773496,0.6494746930749518
6120502_1_1,6:402519,6094751_1_2,15,61.019755945525,26.913650070844,49.867254300773496,0.6494746930749518
6120502_1_1,6:402520,6094751_1_2,1,61.019755945525,26.74511173809539,38.83365225571211,0.592168102762338
6120502_1_1,6:402520,6094751_1_2,3,61.019755945525,27.1230359574312,39.38239468970964,0.592168102762338
6120502_1_1,6:402520,6094751_1_2,8,61.019755945525,29.53375938320006,42.8827425707641,0.592168102762338
6120502_1_1,6:402520,6094751_1_2,9,61.019755945525,29.56366705566416,42.92616823163334,0.592168102762338
6120502_1_1,6:402520,6094751_1_2,10,61.019755945525,29.49569507279121,42.82747354783961,0.592168102762338
6120502_1_1,6:402520,6094751_1_2,11,61.019755945525,29.531040503885137,42.878794783412346,0.592168102762338
6120502_1_1,6:402520,6094751_1_2,12,61.019755945525,27.46827177998888,44.973241610303624,0.6208213979186449
6120502_1_1,6:402521,6094751_1_2,1,61.019755945525,26.799725858767754,38.91295144844725,0.592168102762338
6120502_1_1,6:402521,6094751_1_2,3,61.019755945525,27.177650078103557,39.46169388244477,0.592168102762338
6120502_1_1,6:402521,6094751_1_2,8,61.019755945525,29.588373509310184,42.962041771394816,0.592168102762338
6120502_1_1,6:402521,6094751_1_2,9,61.019755945525,29.61828118177428,43.005467432264055,0.592168102762338
6120502_1_1,6:402521,6094751_1_2,10,61.019755945525,29.550309201620212,42.906772752418114,0.592168102762338
6120502_1_1,6:402521,6094751_1_2,11,61.019755945525,29.585654627276387,42.95809398009528,0.592168102762338
6120502_1_1,6:402521,6094751_1_2,12,61.019755945525,29.50080970853419,42.834899951131646,0.592168102762338
6141516_1_3,4:135N,6141460_1_2,8,93.5406238004075,73.10130411718606,29.78067886373643,0.2894644718235912
6141516_1_3,4:135N,6141460_1_2,9,93.5406238004075,73.10130411718606,29.78067886373643,0.2894644718235912
6141516_1_3,4:135N,6141460_1_2,12,93.5406238004075,73.10130411718606,29.78067886373643,0.2894644718235912
6141516_1_3,4:131N,6141460_1_2,8,93.5406238004075,74.11135902711236,30.346535763445143,0.2905145257262865
6141516_1_3,4:131N,6141460_1_2,9,93.5406238004075,74.11135902711236,30.346535763445143,0.2905145257262865
6141516_1_3,4:131N,6141460_1_2,12,93.5406238004075,76.30508450398793,28.152810286569576,0.2695134756737837
6141516_1_3,4:130N,6141460_1_2,3,93.5406238004075,78.73837186183106,23.700393398501426,0.23136156842842154
6141516_1_3,4:130N,6141460_1_2,6,93.5406238004075,80.88969349837988,21.549071761952618,0.2103605183759189
6141516_1_3,4:130N,6141460_1_2,7,93.5406238004075,80.88969349837987,21.549071761952614,0.2103605183759189
6141516_1_3,4:130N,6141460_1_2,8,93.5406238004075,83.04101513492867,19.397750125403807,0.1893594683234163
6141516_1_3,4:130N,6141460_1_2,9,93.5406238004075,83.04101513492868,19.39775012540381,0.1893594683234163
6141516_1_3,4:130N,6141460_1_2,10,93.5406238004075,80.88969349837988,21.549071761952618,0.2103605183759189
6141516_1_3,4:130N,6141460_1_2,12,93.5406238004075,83.04101513492867,19.397750125403807,0.1893594683234163
