transit_id,stop_id,taxi_id,taxi_pos_sequence,taxi_private_cost,taxi_shared_cost,transit_shared_cost
6073241_2_4,10:R08,6073513_1_6,3,29.8408549602,19.6569592819,7.67379469206
6073241_2_4,10:R08,6073513_1_6,5,29.8408549602,26.1660390303,9.92102434624
6073241_2_4,10:R08,6073513_1_6,6,29.8408549602,26.8741138107,8.93961623249
6073241_2_4,10:R08,6073513_1_6,7,29.8408549602,27.7981390732,8.98885520658
6073241_2_4,10:R09,6073513_1_6,1,29.8408549602,22.1624916803,11.1433686627
6073241_2_4,10:R09,6073513_1_6,3,29.8408549602,22.9853013657,11.0021367758
6073241_2_4,10:R09,6073513_1_6,5,29.8408549602,29.1304096366,12.8853949525
6073241_2_4,10:R09,6073513_1_6,6,29.8408549602,29.838484417,11.9039868388
6087484_1_2,3:220,6086311_1_3,1,6.64364187263,3.32182093631,22.2672192273
6087484_1_2,3:220,6086311_1_3,3,6.64364187263,3.76614392057,21.8228962431
6087484_1_2,3:219,6086311_1_3,1,6.64364187263,3.72671548863,22.6721137796
6087484_1_2,3:219,6086311_1_3,3,6.64364187263,4.383852771,22.4406050935
6087484_1_2,3:218,6086311_1_3,1,6.64364187263,4.46348101093,23.4088793019
6087484_1_2,3:218,6086311_1_3,3,6.64364187263,5.21361750959,23.2703698321
6087484_1_2,3:217,6086311_1_3,1,6.64364187263,5.16081266005,24.106210951
6090174_1_4,3:F26,6088818_1_2,1,20.7594760087,18.2010474048,10.5143852165
6090174_1_4,3:F26,6088818_1_2,4,20.7594760087,19.6008766539,9.11455596738
6090174_1_4,3:F26,6088818_1_2,8,20.7594760087,20.2834464837,8.53676482247
6090174_1_4,3:F27,6088818_1_2,1,20.7594760087,15.5293066709,7.8426444825
6090174_1_4,3:F27,6088818_1_2,4,20.7594760087,16.9291359199,6.44281523342
6090174_1_4,3:F27,6088818_1_2,8,20.7594760087,17.6717057497,5.9250240885
6090174_1_4,3:F27,6088818_1_2,10,20.7594760087,19.6994672744,4.13059589053
6090174_1_4,3:F27,6088818_1_2,13,20.7594760087,20.3589617187,3.15797862512
6090554_1_4,11:D31,6097071_1_4,1,7.50792699108,5.88078516392,34.0620105382
6092467_1_2,10:231,6059883_1_2,1,57.5722467222,52.5695442198,20.8562394756
6092467_1_2,10:231,6059883_1_2,5,57.5722467222,54.6159822288,21.5881888821
6092467_1_2,10:231,6059883_1_2,7,57.5722467222,56.1456399579,22.1821752854
6092467_1_2,10:232,6059883_1_2,1,57.5722467222,51.2229052318,19.5096004877
6092467_1_2,10:232,6059883_1_2,5,57.5722467222,53.2860099141,20.2582165674
6092467_1_2,10:232,6059883_1_2,7,57.5722467222,54.6656676399,20.7022029674
6092467_1_2,10:233,6059883_1_2,1,57.5722467222,51.291766216,19.5784614718
6092467_1_2,10:233,6059883_1_2,5,57.5722467222,53.3382042249,20.3104108782
6092467_1_2,10:233,6059883_1_2,7,57.5722467222,54.867861954,20.9043972816
6092467_1_2,10:234,6059883_1_2,1,57.5722467222,51.0721969651,19.358892221
6092467_1_2,10:234,6059883_1_2,5,57.5722467222,53.1353016374,20.1075082908
