transit_id,stop_id,taxi_id,taxi_pos_sequence,taxi_arrival_time_transit_stop,taxi_destination_time,transit_destination_time,integration_distance,shared_distance,destinations_distance
6009869_2_3,10:119,6007906_1_3,7,2010-05-27 12:35:18.000000,2010-05-27 13:20:02.000000,2010-05-27 12:52:07.999999,753.564,6676.144,23430.83
6009869_2_3,10:119,6054183_2_3,7,2010-05-27 12:35:18.000000,2010-05-27 13:20:02.000000,2010-05-27 12:52:07.999999,753.564,6676.144,23430.83
6009869_2_3,10:119,6007906_3_3,7,2010-05-27 12:35:18.000000,2010-05-27 13:20:02.000000,2010-05-27 12:52:07.999999,753.564,6676.144,23430.83
6009869_2_3,10:120,6007906_1_3,2,2010-05-27 12:36:03.000001,2010-05-27 13:24:02.000000,2010-05-27 12:56:14.000001,1683.299,5923.816,23430.83
6009869_2_3,10:120,6007906_1_3,4,2010-05-27 12:35:18.999999,2010-05-27 13:24:02.000000,2010-05-27 12:56:14.000001,1053.645,5923.816,23430.83
6009869_2_3,10:120,6007906_1_3,7,2010-05-27 12:32:56.000000,2010-05-27 13:24:02.000000,2010-05-27 12:56:14.000001,225.155,5923.816,23430.83
6009869_2_3,10:120,6054183_2_3,2,2010-05-27 12:36:03.000001,2010-05-27 13:24:02.000000,2010-05-27 12:56:14.000001,1683.299,5923.816,23430.83
6009869_2_3,10:120,6054183_2_3,4,2010-05-27 12:35:18.999999,2010-05-27 13:24:02.000000,2010-05-27 12:56:14.000001,1053.645,5923.816,23430.83
6009869_2_3,10:120,6054183_2_3,7,2010-05-27 12:32:56.000000,2010-05-27 13:24:02.000000,2010-05-27 12:56:14.000001,225.155,5923.816,23430.83
6009869_2_3,10:120,6007906_3_3,2,2010-05-27 12:36:03.000001,2010-05-27 13:24:02.000000,2010-05-27 12:56:14.000001,1683.299,5923.816,23430.83
6009869_2_3,10:120,6007906_3_3,4,2010-05-27 12:35:18.999999,2010-05-27 13:24:02.000000,2010-05-27 12:56:14.000001,1053.645,5923.816,23430.83
6009869_2_3,10:120,6007906_3_3,7,2010-05-27 12:32:56.000000,2010-05-27 13:24:02.000000,2010-05-27 12:56:14.000001,225.155,5923.816,23430.83
6009869_2_3,10:121,6007906_1_3,2,2010-05-27 12:31:53.000000,2010-05-27 13:26:02.000000,2010-05-27 12:58:47.000000,725.878,4579.89,23430.83
6009869_2_3,10:121,6007906_1_3,4,2010-05-27 12:32:25.000000,2010-05-27 13:26:02.000000,2010-05-27 12:58:47.000000,292.042,4579.89,23430.83
6009869_2_3,10:121,6007906_1_3,7,2010-05-27 12:36:14.000000,2010-05-27 13:26:02.000000,2010-05-27 12:58:47.000000,997.347,4579.89,23430.83
6009869_2_3,10:121,6054183_2_3,2,2010-05-27 12:31:53.000000,2010-05-27 13:26:02.000000,2010-05-27 12:58:47.000000,725.878,4579.89,23430.83
6009869_2_3,10:121,6054183_2_3,4,2010-05-27 12:32:25.000000,2010-05-27 13:26:02.000000,2010-05-27 12:58:47.000000,292.042,4579.89,23430.83
6009869_2_3,10:121,6054183_2_3,7,2010-05-27 12:36:14.000000,2010-05-27 13:26:02.000000,2010-05-27 12:58:47.000000,997.347,4579.89,23430.83
6009869_2_3,10:121,6007906_3_3,2,2010-05-27 12:31:53.000000,2010-05-27 13:26:02.000000,2010-05-27 12:58:47.000000,725.878,4579.89,23430.83
6009869_2_3,10:121,6007906_3_3,4,2010-05-27 12:32:25.000000,2010-05-27 13:26:02.000000,2010-05-27 12:58:47.000000,292.042,4579.89,23430.83
6009869_2_3,10:121,6007906_3_3,7,2010-05-27 12:36:14.000000,2010-05-27 13:26:02.000000,2010-05-27 12:58:47.000000,997.347,4579.89,23430.83
6009869_2_3,10:122,6007906_1_3,2,2010-05-27 12:34:36.999999,2010-05-27 13:26:02.000000,2010-05-27 12:58:12.000000,1285.094,4201.293,23430.83
6009869_2_3,10:122,6007906_1_3,4,2010-05-27 12:34:40.000000,2010-05-27 13:26:02.000000,2010-05-27 12:58:12.000000,837.175,4201.293,23430.83
6009869_2_3,10:122,6054183_2_3,2,2010-05-27 12:34:36.999999,2010-05-27 13:26:02.000000,2010-05-27 12:58:12.000000,1285.094,4201.293,23430.83
6009869_2_3,10:122,6054183_2_3,4,2010-05-27 12:34:40.000000,2010-05-27 13:26:02.000000,2010-05-27 12:58:12.000000,837.175,4201.293,23430.83
6009869_2_3,10:122,6007906_3_3,2,2010-05-27 12:34:36.999999,2010-05-27 13:26:02.000000,2010-05-27 12:58:12.000000,1285.094,4201.293,23430.83
6009869_2_3,10:122,6007906_3_3,4,2010-05-27 12:34:40.000000,2010-05-27 13:26:02.000000,2010-05-27 12:58:12.000000,837.175,4201.293,23430.83
6010469_1_2,10:627,6011106_2_3,4,2010-05-19 18:38:17.000001,2010-05-19 18:47:06.000000,2010-05-19 19:08:38.000001,1051.533,2677.447,19218.335
6010967_1_3,10:640,6027153_1_2,1,2010-05-19 19:03:29.000000,2010-05-19 19:45:20.000001,2010-05-19 19:23:06.000001,806.181,2968.205,10508.032
6010967_1_3,10:418,6027153_1_2,1,2010-05-19 19:03:26.000001,2010-05-19 19:48:20.000001,2010-05-19 19:26:13.000000,639.732,3479.984,10508.032
6010990_2_5,10:R20,6105208_2_5,3,2010-05-12 16:37:32.000001,2010-05-12 17:03:43.000000,2010-05-12 16:51:15.000000,1341.292,3558.333,6926.817
6010990_2_5,10:R20,6072697_2_5,3,2010-05-12 16:37:32.000001,2010-05-12 17:03:43.000000,2010-05-12 16:51:15.000000,1341.292,3558.333,6926.817
6010990_2_5,10:R20,6035710_2_5,3,2010-05-12 16:37:32.000001,2010-05-12 17:03:43.000000,2010-05-12 16:51:15.000000,1341.292,3558.333,6926.817
6011054_2_5,3:R20,6105208_2_5,3,2010-05-12 16:37:32.000001,2010-05-12 17:03:43.000000,2010-05-12 16:51:15.000000,1341.292,3558.333,6926.817
6011054_2_5,3:R20,6072697_2_5,3,2010-05-12 16:37:32.000001,2010-05-12 17:03:43.000000,2010-05-12 16:51:15.000000,1341.292,3558.333,6926.817
6011054_2_5,3:R20,6035710_2_5,3,2010-05-12 16:37:32.000001,2010-05-12 17:03:43.000000,2010-05-12 16:51:15.000000,1341.292,3558.333,6926.817
6011097_1_2,10:125,6026699_1_2,1,2010-05-18 18:03:17.000000,2010-05-18 18:31:46.000001,2010-05-18 18:17:44.000000,910.993,1240.179,6787.791
6011603_2_2,10:B10,6071921_1_2,1,2010-06-11 11:35:21.000000,2010-06-11 11:58:56.000000,2010-06-11 12:17:29.999997,1070.736,10818.32,12740.041
6011603_2_2,10:D15,6071921_1_2,1,2010-06-11 11:31:46.000000,2010-06-11 12:02:01.000000,2010-06-11 12:21:29.999997,396.175,9220.704,12740.041
6011603_2_2,10:D16,6071921_1_2,1,2010-06-11 11:35:56.999999,2010-06-11 12:01:37.000000,2010-06-11 12:20:29.999997,1584.42,8499.537,12740.041
6011603_2_2,10:D17,6071921_1_2,1,2010-06-11 11:37:23.000001,2010-06-11 12:00:26.000001,2010-06-11 12:19:29.999997,1906.709,7787.936,12740.041
6011639_2_2,10:D16,6029867_1_4,1,2010-05-24 18:07:39.000001,2010-05-24 18:21:12.000001,2010-05-24 18:53:54.000000,1636.86,3022.434,23700.457
6011639_2_2,10:D16,6026263_1_5,1,2010-05-24 18:05:53.999999,2010-05-24 18:24:52.000001,2010-05-24 18:47:06.999998,1448.436,4498.175,16404.205
6013691_1_2,3:244,6021153_1_3,1,2010-06-02 17:33:09.000000,2010-06-02 17:55:52.000000,2010-06-02 18:09:15.000001,998.21,6270.67,13042.353
6013691_1_2,3:243,6021153_1_3,1,2010-06-02 17:31:14.000000,2010-06-02 17:58:47.000000,2010-06-02 18:12:15.000001,350.131,6918.749,13042.353
6013691_1_2,3:242,6021153_1_3,1,2010-06-02 17:33:50.000001,2010-06-02 18:02:39.000000,2010-06-02 18:16:15.000001,1149.542,7598.14,13042.353
6016272_1_2,10:F22,6021321_2_4,9,2010-05-26 20:17:47.000000,2010-05-26 20:35:04.000000,2010-05-26 20:21:20.000000,6036.209,1423.122,6458.593
6016272_1_2,10:F22,6021321_1_4,9,2010-05-26 20:17:47.000000,2010-05-26 20:35:04.000000,2010-05-26 20:21:20.000000,6036.209,1423.122,6458.593
6016277_1_3,10:640,6067195_2_4,1,2010-06-07 17:49:14.999999,2010-06-07 18:41:07.000001,2010-06-07 18:12:25.000000,858.993,5391.385,14397.569
6016277_1_3,10:640,6067195_2_4,6,2010-06-07 17:51:03.000000,2010-06-07 18:41:07.000001,2010-06-07 18:12:25.000000,736.355,5391.385,14397.569
6016277_1_3,10:640,6067195_2_4,10,2010-06-07 18:01:59.999998,2010-06-07 18:43:07.000001,2010-06-07 18:14:25.000000,6951.46,5391.385,14397.569
6016277_1_3,10:640,6027444_1_4,1,2010-06-07 17:49:14.999999,2010-06-07 18:41:07.000001,2010-06-07 18:12:25.000000,858.993,5391.385,14397.569
6016277_1_3,10:640,6027444_1_4,6,2010-06-07 17:51:03.000000,2010-06-07 18:41:07.000001,2010-06-07 18:12:25.000000,736.355,5391.385,14397.569
6016277_1_3,10:640,6027444_1_4,10,2010-06-07 18:01:59.999998,2010-06-07 18:43:07.000001,2010-06-07 18:14:25.000000,6951.46,5391.385,14397.569
6016277_1_3,10:640,6027450_2_4,1,2010-06-07 17:49:14.999999,2010-06-07 18:41:07.000001,2010-06-07 18:12:25.000000,858.993,5391.385,14397.569
6016277_1_3,10:640,6027450_2_4,6,2010-06-07 17:51:03.000000,2010-06-07 18:41:07.000001,2010-06-07 18:12:25.000000,736.355,5391.385,14397.569
6016277_1_3,10:640,6027450_2_4,10,2010-06-07 18:01:59.999998,2010-06-07 18:43:07.000001,2010-06-07 18:14:25.000000,6951.46,5391.385,14397.569
6016277_1_3,10:418,6067195_2_4,1,2010-06-07 17:51:44.000000,2010-06-07 18:44:07.000001,2010-06-07 18:15:32.000000,1204.698,5903.164,14397.569
6016277_1_3,10:418,6067195_2_4,6,2010-06-07 17:54:25.000000,2010-06-07 18:44:07.000001,2010-06-07 18:15:32.000000,1361.764,5903.164,14397.569
6016277_1_3,10:418,6067195_2_4,10,2010-06-07 18:00:44.000001,2010-06-07 18:44:07.000001,2010-06-07 18:15:32.000000,6763.698,5903.164,14397.569
6016277_1_3,10:418,6027444_1_4,1,2010-06-07 17:51:44.000000,2010-06-07 18:44:07.000001,2010-06-07 18:15:32.000000,1204.698,5903.164,14397.569
6016277_1_3,10:418,6027444_1_4,6,2010-06-07 17:54:25.000000,2010-06-07 18:44:07.000001,2010-06-07 18:15:32.000000,1361.764,5903.164,14397.569
6016277_1_3,10:418,6027444_1_4,10,2010-06-07 18:00:44.000001,2010-06-07 18:44:07.000001,2010-06-07 18:15:32.000000,6763.698,5903.164,14397.569
6016277_1_3,10:418,6027450_2_4,1,2010-06-07 17:51:44.000000,2010-06-07 18:44:07.000001,2010-06-07 18:15:32.000000,1204.698,5903.164,14397.569
6016277_1_3,10:418,6027450_2_4,6,2010-06-07 17:54:25.000000,2010-06-07 18:44:07.000001,2010-06-07 18:15:32.000000,1361.764,5903.164,14397.569
6016277_1_3,10:418,6027450_2_4,10,2010-06-07 18:00:44.000001,2010-06-07 18:44:07.000001,2010-06-07 18:15:32.000000,6763.698,5903.164,14397.569
6016277_1_3,10:419,6067195_2_4,9,2010-06-07 17:53:02.000000,2010-06-07 18:48:07.000001,2010-06-07 18:19:43.000000,1262.643,7223.454,14397.569
6016277_1_3,10:419,6027444_1_4,9,2010-06-07 17:53:02.000000,2010-06-07 18:48:07.000001,2010-06-07 18:19:43.000000,1262.643,7223.454,14397.569
6016277_1_3,10:419,6027450_2_4,9,2010-06-07 17:53:02.000000,2010-06-07 18:48:07.000001,2010-06-07 18:19:43.000000,1262.643,7223.454,14397.569
6016442_2_1,3:D19,6068162_1_2,2,2010-06-17 12:23:54.000000,2010-06-17 12:52:32.000000,2010-06-17 12:40:24.000000,1610.301,2930.967,2502.019
6016442_2_1,3:D18,6068162_1_2,1,2010-06-17 12:20:28.000001,2010-06-17 12:50:32.000000,2010-06-17 12:38:42.999999,1543.976,2340.359,2502.019
6018309_1_2,3:629,6067994_1_5,1,2010-06-14 17:34:09.000000,2010-06-14 18:04:25.000001,2010-06-14 18:22:55.000002,1181.591,8657.775,9369.975
6018309_1_2,3:630,6067994_1_5,1,2010-06-14 17:31:22.000000,2010-06-14 18:08:58.000001,2010-06-14 18:26:55.000002,412.162,4609.177,9369.975
6018309_1_2,3:630,6067994_1_5,2,2010-06-14 17:36:15.000000,2010-06-14 18:08:58.000001,2010-06-14 18:26:55.000002,1092.144,4609.177,9369.975
6018309_1_2,3:631,6067994_1_5,1,2010-06-14 17:34:30.999999,2010-06-14 18:08:09.999999,2010-06-14 18:26:55.000002,1207.106,3969.805,9369.975
6018309_1_2,3:631,6067994_1_5,2,2010-06-14 17:33:33.000000,2010-06-14 18:08:09.999999,2010-06-14 18:26:55.000002,447.088,3969.805,9369.975
6020853_3_3,3:D19,6027185_1_5,14,2010-06-04 21:10:35.000000,2010-06-04 21:18:24.000000,2010-06-04 21:48:54.999996,1128.738,1708.307,16069.245
6020853_3_3,3:D19,6027185_1_5,15,2010-06-04 21:10:32.000000,2010-06-04 21:18:24.000000,2010-06-04 21:48:54.999996,508.51,1708.307,16069.245
6020853_3_3,3:D20,6027185_1_5,18,2010-06-04 21:13:30.000001,2010-06-04 21:17:13.000000,2010-06-04 21:47:54.999996,339.133,763.371,16069.245
6020960_2_1,3:D17,6026699_1_1,5,2010-05-18 08:37:58.000000,2010-05-18 08:51:55.000000,2010-05-18 08:45:57.000000,1173.098,1564.552,1857.537
6020960_2_1,3:D16,6026699_1_1,6,2010-05-18 08:40:14.000000,2010-05-18 08:50:55.000000,2010-05-18 08:44:35.000000,1354.213,993.684,1857.537
6020960_2_1,3:D15,6026699_1_1,8,2010-05-18 08:41:14.999999,2010-05-18 08:48:55.000000,2010-05-18 08:42:48.000000,1342.532,429.478,1857.537
6021671_1_3,10:D19,6027185_1_5,14,2010-06-04 21:10:35.000000,2010-06-04 21:18:24.000000,2010-06-04 21:48:54.999996,1128.738,1708.307,16069.245
6021671_1_3,10:D19,6027185_1_5,15,2010-06-04 21:10:32.000000,2010-06-04 21:18:24.000000,2010-06-04 21:48:54.999996,508.51,1708.307,16069.245
6021671_1_3,10:D20,6027185_1_5,18,2010-06-04 21:13:30.000001,2010-06-04 21:17:13.000000,2010-06-04 21:47:54.999996,339.133,763.371,16069.245
6021956_1_1,3:D20,6022067_2_2,1,2010-06-07 09:16:18.000000,2010-06-07 09:44:24.000000,2010-06-07 09:31:29.000000,1487.869,2171.648,3403.39
6021956_1_1,3:D20,6022080_3_2,1,2010-06-07 09:16:18.000000,2010-06-07 09:44:24.000000,2010-06-07 09:31:29.000000,1487.869,2171.648,3403.39
6021956_1_1,3:D20,6022080_2_2,1,2010-06-07 09:16:18.000000,2010-06-07 09:44:24.000000,2010-06-07 09:31:29.000000,1487.869,2171.648,3403.39
6023896_1_2,10:F12,6022080_2_5,13,2010-06-07 18:11:59.000000,2010-06-07 18:14:52.000000,2010-06-07 18:52:27.000000,501.388,1014.819,23885.7
6023896_1_2,10:F12,6067195_2_4,14,2010-06-07 18:08:28.000000,2010-06-07 18:11:01.000001,2010-06-07 18:51:32.999999,821.054,762.554,25044.068
6023896_1_2,10:F12,6022067_2_5,13,2010-06-07 18:11:59.000000,2010-06-07 18:14:52.000000,2010-06-07 18:52:27.000000,501.388,1014.819,23885.7
6023896_1_2,10:F12,6027444_1_4,14,2010-06-07 18:08:28.000000,2010-06-07 18:11:01.000001,2010-06-07 18:51:32.999999,821.054,762.554,25044.068
6023896_1_2,10:F12,6027450_2_4,14,2010-06-07 18:08:28.000000,2010-06-07 18:11:01.000001,2010-06-07 18:51:32.999999,821.054,762.554,25044.068
6023896_1_2,10:F12,6022080_3_5,13,2010-06-07 18:11:59.000000,2010-06-07 18:14:52.000000,2010-06-07 18:52:27.000000,501.388,1014.819,23885.7
6023896_1_2,10:D15,6022080_2_5,11,2010-06-07 18:10:14.999999,2010-06-07 18:15:07.000000,2010-06-07 18:53:27.000000,1342.532,1504.87,23885.7
6023896_1_2,10:D15,6022080_3_5,11,2010-06-07 18:10:14.999999,2010-06-07 18:15:07.000000,2010-06-07 18:53:27.000000,1342.532,1504.87,23885.7
6023896_1_2,10:D15,6022067_2_5,11,2010-06-07 18:10:14.999999,2010-06-07 18:15:07.000000,2010-06-07 18:53:27.000000,1342.532,1504.87,23885.7
6023896_1_2,10:D16,6022080_2_5,9,2010-06-07 18:09:14.000000,2010-06-07 18:17:43.000000,2010-06-07 18:55:27.000000,1354.213,2067.787,23885.7
6023896_1_2,10:D16,6022080_2_5,11,2010-06-07 18:12:33.000001,2010-06-07 18:19:43.000000,2010-06-07 18:57:27.000000,2144.434,2067.787,23885.7
6023896_1_2,10:D16,6022080_3_5,9,2010-06-07 18:09:14.000000,2010-06-07 18:17:43.000000,2010-06-07 18:55:27.000000,1354.213,2067.787,23885.7
6023896_1_2,10:D16,6022080_3_5,11,2010-06-07 18:12:33.000001,2010-06-07 18:19:43.000000,2010-06-07 18:57:27.000000,2144.434,2067.787,23885.7
6023896_1_2,10:D16,6022067_2_5,9,2010-06-07 18:09:14.000000,2010-06-07 18:17:43.000000,2010-06-07 18:55:27.000000,1354.213,2067.787,23885.7
6023896_1_2,10:D16,6022067_2_5,11,2010-06-07 18:12:33.000001,2010-06-07 18:19:43.000000,2010-06-07 18:57:27.000000,2144.434,2067.787,23885.7
6023896_1_2,10:D17,6022080_2_5,9,2010-06-07 18:08:54.000000,2010-06-07 18:21:40.000000,2010-06-07 18:59:27.000000,1236.796,2701.1,23885.7
6023896_1_2,10:D17,6022080_3_5,9,2010-06-07 18:08:54.000000,2010-06-07 18:21:40.000000,2010-06-07 18:59:27.000000,1236.796,2701.1,23885.7
6023896_1_2,10:D17,6022067_2_5,9,2010-06-07 18:08:54.000000,2010-06-07 18:21:40.000000,2010-06-07 18:59:27.000000,1236.796,2701.1,23885.7
6024342_1_5,3:A31,6073386_1_3,14,2010-06-15 18:44:48.000000,2010-06-15 18:50:09.000000,2010-06-15 19:12:00.999999,1058.716,1563.076,7428.156
6024342_1_5,3:A31,6073386_1_3,17,2010-06-15 18:44:54.000000,2010-06-15 18:50:09.000000,2010-06-15 19:12:00.999999,584.444,1563.076,7428.156
6025079_2_2,3:D15,6022080_2_5,11,2010-06-07 18:10:14.999999,2010-06-07 18:17:07.000000,2010-06-07 18:30:19.000000,1342.532,1504.87,5789.674
6025079_2_2,3:D15,6022080_3_5,11,2010-06-07 18:10:14.999999,2010-06-07 18:17:07.000000,2010-06-07 18:30:19.000000,1342.532,1504.87,5789.674
6025079_2_2,3:D15,6022067_2_5,11,2010-06-07 18:10:14.999999,2010-06-07 18:17:07.000000,2010-06-07 18:30:19.000000,1342.532,1504.87,5789.674
6025092_1_2,3:D15,6022080_2_5,11,2010-06-07 18:10:14.999999,2010-06-07 18:17:07.000000,2010-06-07 18:30:19.000000,1342.532,1504.87,5789.674
6025092_1_2,3:D15,6022080_3_5,11,2010-06-07 18:10:14.999999,2010-06-07 18:17:07.000000,2010-06-07 18:30:19.000000,1342.532,1504.87,5789.674
6025092_1_2,3:D15,6022067_2_5,11,2010-06-07 18:10:14.999999,2010-06-07 18:17:07.000000,2010-06-07 18:30:19.000000,1342.532,1504.87,5789.674
6025771_1_2,3:D15,6037666_1_2,1,2010-06-02 20:05:16.999999,2010-06-02 20:47:22.000000,2010-06-02 20:25:21.000000,1297.704,4878.002,12014.277
6026362_3_1,3:631,6068018_1_1,1,2010-06-21 09:02:49.000000,2010-06-21 09:15:49.000000,2010-06-21 09:10:20.000001,809.317,2228.937,1462.878
6026362_3_1,3:631,6103026_2_1,1,2010-06-21 09:02:49.000000,2010-06-21 09:15:49.000000,2010-06-21 09:10:20.000001,809.317,2228.937,1462.878
6026362_3_1,3:630,6068018_1_1,1,2010-06-21 09:03:38.999999,2010-06-21 09:13:49.000000,2010-06-21 09:08:42.000000,968.006,1586.964,1462.878
6026362_3_1,3:630,6068018_1_1,4,2010-06-21 09:06:41.000000,2010-06-21 09:16:49.000000,2010-06-21 09:11:42.000000,639.039,1586.964,1462.878
6026362_3_1,3:630,6103026_2_1,1,2010-06-21 09:03:38.999999,2010-06-21 09:13:49.000000,2010-06-21 09:08:42.000000,968.006,1586.964,1462.878
6026362_3_1,3:630,6103026_2_1,4,2010-06-21 09:06:41.000000,2010-06-21 09:16:49.000000,2010-06-21 09:11:42.000000,639.039,1586.964,1462.878
6026362_3_1,3:629,6068018_1_1,4,2010-06-21 09:05:32.000000,2010-06-21 09:12:49.000000,2010-06-21 09:07:55.000000,443.969,816.319,1462.878
6026362_3_1,3:629,6103026_2_1,4,2010-06-21 09:05:32.000000,2010-06-21 09:12:49.000000,2010-06-21 09:07:55.000000,443.969,816.319,1462.878
6028211_1_4,3:631,6026263_1_5,1,2010-05-24 18:01:27.000000,2010-05-24 18:30:22.999999,2010-05-24 18:16:24.000000,343.483,1917.926,5959.371
6028211_1_4,3:631,6026263_1_5,5,2010-05-24 18:07:02.000001,2010-05-24 18:30:22.999999,2010-05-24 18:16:24.000000,1104.036,1917.926,5959.371
6028211_1_4,3:630,6026263_1_5,1,2010-05-24 18:03:53.000000,2010-05-24 18:29:22.999999,2010-05-24 18:15:45.999999,975.786,1275.953,5959.371
6028211_1_4,3:630,6026263_1_5,5,2010-05-24 18:09:52.000000,2010-05-24 18:29:22.999999,2010-05-24 18:15:45.999999,1738.744,1275.953,5959.371
6028567_1_6,3:A30,6072982_1_3,1,2010-06-17 21:34:27.000000,2010-06-17 22:03:29.999999,2010-06-17 21:45:05.000000,1066.786,1712.518,8785.721
6028567_1_6,3:A28,6072982_1_3,1,2010-06-17 21:32:17.000000,2010-06-17 22:01:29.999999,2010-06-17 21:43:24.000000,607.127,902.043,8785.721
6028567_1_6,3:A28,6072982_1_3,3,2010-06-17 21:34:52.000000,2010-06-17 22:01:29.999999,2010-06-17 21:43:24.000000,1192.262,902.043,8785.721
6028567_1_6,3:A27,6072982_1_3,1,2010-06-17 21:35:24.000000,2010-06-17 22:00:29.999999,2010-06-17 21:42:51.000000,1244.73,596.636,8785.721
6028927_1_3,3:R17,6065477_1_5,1,2010-06-17 14:14:19.000000,2010-06-17 14:18:24.000001,2010-06-17 14:26:10.000000,1283.129,856.534,2777.104
6029102_1_1,3:D17,6072815_1_5,1,2010-06-22 08:52:23.000001,2010-06-22 09:11:52.000000,2010-06-22 08:56:45.000000,1906.709,1082.675,4257.702
6029725_1_4,3:126,6035599_1_4,1,2010-05-28 22:37:38.000000,2010-05-28 23:07:29.000001,2010-05-28 22:58:13.000000,1707.719,2990.685,3028.849
6029725_2_4,3:126,6035599_1_4,1,2010-05-28 22:37:38.000000,2010-05-28 23:07:29.000001,2010-05-28 22:58:13.000000,1707.719,2990.685,3028.849
6030473_2_4,10:126,6035599_1_4,1,2010-05-28 22:37:38.000000,2010-05-28 23:07:29.000001,2010-05-28 22:58:13.000000,1707.719,2990.685,3028.849
6030747_2_1,3:D14,6028436_2_2,5,2010-06-04 08:54:42.000000,2010-06-04 09:19:57.000000,2010-06-04 09:06:28.000000,559.451,2004.841,3933.797
6030747_2_1,3:D14,6028436_1_2,5,2010-06-04 08:54:42.000000,2010-06-04 09:19:57.000000,2010-06-04 09:06:28.000000,559.451,2004.841,3933.797
6030747_2_1,3:D15,6028436_2_2,3,2010-06-04 08:55:01.000001,2010-06-04 09:20:57.000000,2010-06-04 09:07:11.000000,1335.137,1629.064,3933.797
6030747_2_1,3:D15,6028436_2_2,5,2010-06-04 08:56:34.000000,2010-06-04 09:20:57.000000,2010-06-04 09:07:11.000000,871.238,1629.064,3933.797
6030747_2_1,3:D15,6028436_1_2,3,2010-06-04 08:55:01.000001,2010-06-04 09:20:57.000000,2010-06-04 09:07:11.000000,1335.137,1629.064,3933.797
6030747_2_1,3:D15,6028436_1_2,5,2010-06-04 08:56:34.000000,2010-06-04 09:20:57.000000,2010-06-04 09:07:11.000000,871.238,1629.064,3933.797
6030832_1_2,3:626,6035669_1_4,1,2010-05-10 18:31:01.000000,2010-05-10 18:33:43.000000,2010-05-10 18:41:17.000001,202.945,686.667,2779.676
6030887_1_1,3:121,6035733_1_1,6,2010-05-24 09:51:53.000000,2010-05-24 09:58:43.000000,2010-05-24 10:06:30.999999,725.878,1626.848,2157.942
6030887_1_1,3:122,6035733_1_1,6,2010-05-24 09:54:36.999999,2010-05-24 09:58:32.000000,2010-05-24 10:06:30.999999,1285.094,1163.914,2157.942
6030887_1_2,10:120,6030217_1_2,11,2010-05-24 19:12:19.000000,2010-05-24 19:20:13.000001,2010-05-24 19:15:09.000000,898.292,815.856,1420.875
6030887_1_2,10:120,6069066_2_2,11,2010-05-24 19:12:19.000000,2010-05-24 19:20:13.000001,2010-05-24 19:15:09.000000,898.292,815.856,1420.875
6030915_1_8,10:121,6028005_1_3,1,2010-05-20 22:44:45.999999,2010-05-20 23:04:31.000000,2010-05-20 22:49:28.000000,1224.839,1538.64,8658.136
6030915_1_8,10:121,6101316_2_3,1,2010-05-20 22:44:45.999999,2010-05-20 23:04:31.000000,2010-05-20 22:49:28.000000,1224.839,1538.64,8658.136
6030915_1_8,10:120,6028005_1_3,1,2010-05-20 22:43:21.000000,2010-05-20 23:04:31.000000,2010-05-20 22:49:09.000000,817.924,815.856,8658.136
6030915_1_8,10:120,6101316_2_3,1,2010-05-20 22:43:21.000000,2010-05-20 23:04:31.000000,2010-05-20 22:49:09.000000,817.924,815.856,8658.136
6030915_1_8,10:119,6028005_1_3,1,2010-05-20 22:44:12.999999,2010-05-20 23:06:31.000000,2010-05-20 22:51:09.999999,1139.265,1103.837,8658.136
6030915_1_8,10:119,6101316_2_3,1,2010-05-20 22:44:12.999999,2010-05-20 23:06:31.000000,2010-05-20 22:51:09.999999,1139.265,1103.837,8658.136
6031044_3_8,10:121,6028005_1_3,1,2010-05-20 22:44:45.999999,2010-05-20 23:04:31.000000,2010-05-20 22:49:28.000000,1224.839,1538.64,8658.136
6031044_3_8,10:121,6101316_2_3,1,2010-05-20 22:44:45.999999,2010-05-20 23:04:31.000000,2010-05-20 22:49:28.000000,1224.839,1538.64,8658.136
6031044_3_8,10:120,6028005_1_3,1,2010-05-20 22:43:21.000000,2010-05-20 23:04:31.000000,2010-05-20 22:49:09.000000,817.924,815.856,8658.136
6031044_3_8,10:120,6101316_2_3,1,2010-05-20 22:43:21.000000,2010-05-20 23:04:31.000000,2010-05-20 22:49:09.000000,817.924,815.856,8658.136
6031044_3_8,10:119,6028005_1_3,1,2010-05-20 22:44:12.999999,2010-05-20 23:06:31.000000,2010-05-20 22:51:09.999999,1139.265,1103.837,8658.136
6031044_3_8,10:119,6101316_2_3,1,2010-05-20 22:44:12.999999,2010-05-20 23:06:31.000000,2010-05-20 22:51:09.999999,1139.265,1103.837,8658.136
6031167_1_2,10:111,6033603_2_1,1,2010-06-01 09:02:24.000000,2010-06-01 09:36:39.999998,2010-06-01 09:09:31.000000,530.409,5443.399,25229.894
6031167_1_2,10:111,6033603_5_1,1,2010-06-01 09:02:24.000000,2010-06-01 09:36:39.999998,2010-06-01 09:09:31.000000,530.409,5443.399,25229.894
6031167_1_2,10:110,6033603_2_1,4,2010-06-01 09:04:32.999999,2010-06-01 09:40:39.999998,2010-06-01 09:13:44.000000,1386.415,6236.394,25229.894
6031167_1_2,10:110,6033603_5_1,4,2010-06-01 09:04:32.999999,2010-06-01 09:40:39.999998,2010-06-01 09:13:44.000000,1386.415,6236.394,25229.894
6031283_2_2,3:D20,6022080_2_5,1,2010-06-07 17:56:18.000000,2010-06-07 18:16:45.000001,2010-06-07 18:07:25.000001,1487.869,2479.561,3130.832
