transit_id,stop_id,taxi_id,taxi_pos_sequence,taxi_arrival_time_transit_stop,taxi_destination_time,transit_destination_time,transit_original_destination_time,integration_distance,shared_distance,destinations_distance,taxi_private_cost,taxi_shared_cost,transit_shared_cost
6014687_2_2,11:R20,8_554,1,2010-08-05 13:51:09.000002,2010-08-05 14:04:48.000000,2010-08-05 13:55:13.999999,2010-08-05 13:57:14.000001,3649.456,1253.919,2197.753,10.5043969864,7.35256872565,6.93851877724
6042756_2_1,8:D17,8_336,1,2010-08-05 10:47:03.000001,2010-08-05 10:56:57.999999,2010-08-05 10:48:27.999999,2010-08-05 10:53:03.000000,2014.312,445.732,2920.443,9.99861031293,6.44744646879,4.91075000041
6066467_2_3,8:635,8_429,1,2010-08-05 17:39:01.000000,2010-08-05 18:03:10.000001,2010-08-05 17:43:06.000000,2010-08-05 17:45:26.000000,1686.303,680.593,4575.771,10.0786053035,8.94652917312,5.83840066802
